scenario,policy,period,observations,ce,annualized_mean,annualized_volatility,turnover,average_exposure,average_cash,cagr,maximum_drawdown,worst_21_session_return
cost25,raw_gbm2,2024,247,0.04797226998546333,0.04799278185333642,0.00369791543738682,1.000000000000005,0.0,1.0,0.049151139937703814,-0.0024999999999999467,0.001407666569216648
cost25,raw_ridge100,all,1752,0.028609208434493022,0.03278752049747634,0.05277822823212438,26.81936509852151,0.04398410116514234,0.9560158988348577,0.03189490470174405,-0.0904044854639664,-0.0706692613779889
cost25,raw_ridge100,excluding_2020,1499,0.024533277574611937,0.026613292294154822,0.037238105210862384,18.667607333990173,0.035163943807516654,0.9648360561924832,,,
cost25,raw_ridge100,2018,247,0.03208171228562206,0.03498345936958669,0.0439829291427529,4.363388327633916,0.027412213755083365,0.9725877862449166,0.03461819442875402,-0.041987661580605296,-0.021317168572613343
cost25,raw_ridge100,2019,252,0.022435246770700766,0.022703601161608633,0.013375459890108845,0.5038593402653387,0.0029637266271005467,0.9970362733728995,0.022871329298857823,-0.00793876666491844,0.001024234505940358
cost25,raw_ridge100,2020,253,0.05271045481591683,0.06936921250055517,0.10538424197395717,8.151757764531334,0.09624266195202338,0.9037573380479766,0.065920636581829,-0.09040448546396607,-0.07066926137798812
cost25,raw_ridge100,2021,252,-0.0009859307977640192,-0.0009830384990869856,0.0013885960960705796,3.743850482291936e-15,0.0,1.0,-0.0009835167373086762,-0.0010929180423995266,-0.00032831140690514626
cost25,raw_ridge100,2022,251,-0.0032204245383497428,0.006068563922880552,0.07869344937257186,12.299220147679769,0.18005209505949216,0.8199479049405078,0.0029877671240761128,-0.06302238218428335,-0.0480063802626417
cost25,raw_ridge100,2023,250,0.049592361009285345,0.04960560892511262,0.002971858658289771,0.5011395184111418,0.0,1.0,0.050846816680498286,-0.00021813266807557685,0.0028759298612055506
cost25,raw_ridge100,2024,247,0.04797226998546106,0.04799278185333415,0.003697915437386753,1.0000000000000042,0.0,1.0,0.04915113993770159,-0.0025000000000001688,0.0014076665692164259
cost25,static_gbm2,all,1752,0.02110103520903264,0.02111278403151453,0.0027986690267447637,1.9975062344140015,0.0,1.0,0.02133233436937787,-0.0025000000000000577,-0.0014469449414348245
cost25,static_gbm2,excluding_2020,1499,0.02399466994084195,0.02400721241217675,0.0028916513545957233,1.9975062344139967,0.0,1.0,,,
cost25,static_gbm2,2018,247,0.014681945113044381,0.014695553655425278,0.0030120361198473834,0.997506234413969,0.0,1.0,0.014799040862699231,-0.0023852610020761444,-0.0014469449414348245
cost25,static_gbm2,2019,252,0.02011292295033671,0.020118293465050008,0.0018921794688133708,6.284824998222706e-15,0.0,1.0,0.020319391991693303,-0.00021858292867349416,0.001060535991363798
cost25,static_gbm2,2020,253,0.003958558388096323,0.003963581886800447,0.001830027086160944,4.915687221130505e-15,0.0,1.0,0.00396974156588259,-0.0008843796237582024,-0.0006330212490823772
cost25,static_gbm2,2021,252,-0.000985930797758914,-0.0009830384990818786,0.0013885960960709645,4.7033470582362205e-15,0.0,1.0,-0.0009835167373035691,-0.0010929180423948637,-0.00032831140690448013
cost25,static_gbm2,2022,251,0.013997618811954566,0.014006849275223145,0.0024806535790095384,5.9681621725120754e-15,0.0,1.0,0.014101902857260207,-0.0003281284501814863,-0.0003281284501814863
cost25,static_gbm2,2023,250,0.04864780052460225,0.04865995646273554,0.0028467452916498934,6.19556650149267e-15,0.0,1.0,0.0498541242898598,-0.00021813266807546583,0.0028759298612048845
cost25,static_gbm2,2024,247,0.0479722699854631,0.04799278185333619,0.003697915437386735,1.0000000000000044,0.0,1.0,0.04915113993770337,-0.0025000000000001688,0.00140766656921687
cost25,static_ridge100,all,1752,0.02110103520903264,0.02111278403151453,0.0027986690267447637,1.9975062344140015,0.0,1.0,0.02133233436937787,-0.0025000000000000577,-0.0014469449414348245
cost25,static_ridge100,excluding_2020,1499,0.02399466994084195,0.02400721241217675,0.0028916513545957233,1.9975062344139967,0.0,1.0,,,
cost25,static_ridge100,2018,247,0.014681945113044381,0.014695553655425278,0.0030120361198473834,0.997506234413969,0.0,1.0,0.014799040862699231,-0.0023852610020761444,-0.0014469449414348245
cost25,static_ridge100,2019,252,0.02011292295033671,0.020118293465050008,0.0018921794688133708,6.284824998222706e-15,0.0,1.0,0.020319391991693303,-0.00021858292867349416,0.001060535991363798
cost25,static_ridge100,2020,253,0.003958558388096323,0.003963581886800447,0.001830027086160944,4.915687221130505e-15,0.0,1.0,0.00396974156588259,-0.0008843796237582024,-0.0006330212490823772
cost25,static_ridge100,2021,252,-0.000985930797758914,-0.0009830384990818786,0.0013885960960709645,4.7033470582362205e-15,0.0,1.0,-0.0009835167373035691,-0.0010929180423948637,-0.00032831140690448013
cost25,static_ridge100,2022,251,0.013997618811954566,0.014006849275223145,0.0024806535790095384,5.9681621725120754e-15,0.0,1.0,0.014101902857260207,-0.0003281284501814863,-0.0003281284501814863
cost25,static_ridge100,2023,250,0.04864780052460225,0.04865995646273554,0.0028467452916498934,6.19556650149267e-15,0.0,1.0,0.0498541242898598,-0.00021813266807546583,0.0028759298612048845
cost25,static_ridge100,2024,247,0.0479722699854631,0.04799278185333619,0.003697915437386735,1.0000000000000044,0.0,1.0,0.04915113993770337,-0.0025000000000001688,0.00140766656921687
delay1,bil,all,1752,0.02156561740856864,0.021575044871210543,0.002506985260148514,1.999000999001034,0.0,1.0,0.021805316950324505,-0.002085269872055817,-0.0006330212490828213
delay1,bil,excluding_2020,1499,0.02453768308767193,0.02454749326017423,0.0025573648549892525,1.9990009990010278,0.0,1.0,,,
delay1,bil,2018,246,0.016280523729646307,0.016286848831719904,0.002053468946863445,0.9990009990010046,0.0,1.0,0.016417533413068508,-0.000890333820760425,0.00015879807282837
delay1,bil,2019,252,0.020112922950335378,0.020118293465048676,0.0018921794688132446,4.5363011364087744e-15,0.0,1.0,0.020319391991691083,-0.00021858292867327211,0.001060535991363798
delay1,bil,2020,253,0.003958558388093117,0.0039635818867972405,0.001830027086160874,6.189487198329462e-15,0.0,1.0,0.0039697415658770385,-0.0008843796237628654,-0.0006330212490825993
delay1,bil,2021,252,-0.0009859307977631304,-0.0009830384990860974,0.0013885960960704248,3.2020874575765724e-15,0.0,1.0,-0.000983516737307788,-0.0010929180423987495,-0.0003283114069053683
delay1,bil,2022,251,0.013997618811955008,0.014006849275223589,0.002480653579009646,5.967560758022422e-15,0.0,1.0,0.014101902857260207,-0.0003281284501815973,-0.0003281284501815973
delay1,bil,2023,250,0.04864780052460069,0.04865995646273398,0.0028467452916499138,5.359173418139011e-15,0.0,1.0,0.049854124289859136,-0.00021813266807568787,0.0028759298612051065
delay1,bil,2024,248,0.04953486843293569,0.04954570584359229,0.0026879249315659584,1.0000000000000042,0.0,1.0,0.0507847220418276,-0.0007812780498523964,0.0028048761969490243
delay1,cal_gbm2,all,1752,0.01697796689500484,0.02318332211800346,0.0643187646181041,57.58141168991486,0.11336465506564923,0.8866353449343508,0.02134184090749458,-0.15017401665361663,-0.07530098174137112
delay1,cal_gbm2,excluding_2020,1499,0.014988448465614082,0.019895910451172602,0.05719826329274063,52.210706340962254,0.12272385312231696,0.8772761468776832,,,
delay1,cal_gbm2,2018,246,0.016280523729646307,0.016286848831719904,0.002053468946863445,0.9990009990010046,0.0,1.0,0.016417533413068508,-0.000890333820760425,0.00015879807282837
delay1,cal_gbm2,2019,252,0.020112922950335378,0.020118293465048676,0.0018921794688132446,4.5363011364087744e-15,0.0,1.0,0.020319391991691083,-0.00021858292867327211,0.001060535991363798
delay1,cal_gbm2,2020,253,0.02871832731058202,0.042660911400926205,0.09641087106872055,5.370705348952606,0.0579123314018353,0.9420876685981646,0.038779957181162894,-0.07694758613324404,-0.07530098174137145
delay1,cal_gbm2,2021,252,0.0233979890057743,0.027322477040049198,0.051150027919672415,18.11286042001531,0.18135197875057146,0.8186480212494285,0.026357612203029568,-0.03619903140542502,-0.031079731886815676
delay1,cal_gbm2,2022,251,-0.0954480465247883,-0.07051736049119503,0.12892035275986816,28.437112555165314,0.528933322552909,0.4710666774470909,-0.07578093087586091,-0.14513190555304756,-0.06723388207190373
delay1,cal_gbm2,2023,250,0.062107786792815464,0.06246001933548227,0.015323892948960709,1.6375934020664609,0.011829543560658622,0.9881704564393413,0.06431994829621046,-0.004171411654376067,-0.0007289558184212508
delay1,cal_gbm2,2024,248,0.06420140032032332,0.06430315901548127,0.008236451305343725,3.024138964714158,0.010252852154291402,0.9897471478457086,0.06637096166419076,-0.001370461248558108,0.002759896726958422
delay1,cal_ridge100,all,1752,-0.003108924641295783,0.009621187556100424,0.09212351200931716,41.80328825892451,0.12798989631588625,0.8720101036841138,0.005342280151083401,-0.20387107305347973,-0.19994224188993237
delay1,cal_ridge100,excluding_2020,1499,0.005939320637158391,0.012142149088102764,0.06430566823613801,30.933576857047186,0.11534136326579487,0.884658636734205,,,
delay1,cal_ridge100,2018,246,0.016280523729646307,0.016286848831719904,0.002053468946863445,0.9990009990010046,0.0,1.0,0.016417533413068508,-0.000890333820760425,0.00015879807282837
delay1,cal_ridge100,2019,252,0.020112922950335378,0.020118293465048676,0.0018921794688132446,4.5363011364087744e-15,0.0,1.0,0.020319391991691083,-0.00021858292867327211,0.001060535991363798
delay1,cal_ridge100,2020,253,-0.05689540628120468,-0.005315260414142702,0.18543668437333172,10.869711401877321,0.20293120478263307,0.7970687952173671,-0.022532819318667685,-0.2038710730534795,-0.19994224188993237
delay1,cal_ridge100,2021,252,0.04059510174298151,0.042851274750021706,0.03878292585696439,12.967407066184002,0.12538649954897527,0.8746135004510248,0.04299759246604551,-0.023088865995707253,-0.018659877805523917
delay1,cal_ridge100,2022,251,-0.15099752734267802,-0.11659625757104536,0.15144035079117818,14.831716516280258,0.5517674222294282,0.4482325777705717,-0.12019584070780909,-0.15752549202738375,-0.080884311798745
delay1,cal_ridge100,2023,250,0.060865837225182955,0.06121804432554573,0.01532333950466361,1.1354522755819094,0.011222730677993,0.9887772693220069,0.06299921065396874,-0.004415331590359006,-0.0009737189553503667
delay1,cal_ridge100,2024,248,0.049534868432936814,0.04954570584359341,0.002687924931565964,1.0000000000000056,0.0,1.0,0.05078472204182827,-0.0007812780498521743,0.0028048761969496905
delay1,equal,all,1752,0.04440009691297613,0.0577459128469994,0.09432502649181805,6.786072952847348,0.735850284831209,0.26414971516879104,0.05472797785358585,-0.19649779669096223,-0.15883487932774398
delay1,equal,excluding_2020,1499,0.03375848102568155,0.04424138337620511,0.08359785623456925,5.830366604592032,0.7452793130792199,0.25472068692078004,,,
delay1,equal,2018,246,-0.05984402617921504,-0.05038464056530684,0.07941194542346135,1.5901888591476112,0.7498930399788019,0.2501069600211982,-0.05212654503987246,-0.09385103749743018,-0.05187762539484264
delay1,equal,2019,252,0.1529348639940734,0.1575713949845372,0.055596948300326646,0.5383426765528949,0.7503568087018546,0.2496431912981455,0.16880711331577025,-0.026087284247708897,-0.023623974779836354
delay1,equal,2020,253,0.1073864253941268,0.13775891552178454,0.1422966153911323,0.9557063482553156,0.6799842241839027,0.3200157758160973,0.13605693853277923,-0.16163234186914943,-0.15883487932774432
delay1,equal,2021,252,0.05355399599452692,0.06053982652927936,0.06824383017168385,0.7829503779269491,0.7245321327978392,0.2754678672021608,0.059939554630447534,-0.036372034327516234,-0.031848522833482384
delay1,equal,2022,251,-0.16726979157160676,-0.14342363330655158,0.12608504607355356,0.8596303315835501,0.749487073218418,0.25051292678158193,-0.14047723969285808,-0.18772872186758827,-0.08523881789602483
delay1,equal,2023,250,0.1292344124054384,0.13833771437024675,0.07790293946019561,0.49767575965941513,0.7503173644386354,0.2496826355613646,0.14486032385636705,-0.07403524506462666,-0.05042582530996664
delay1,equal,2024,248,0.09281337888039892,0.10146504357216908,0.07594587850028535,1.5615785997216118,0.7472878738933906,0.2527121261066095,0.10359201292318865,-0.04106578068643285,-0.020037588090456193
delay1,mean,all,1752,0.009115135382812497,0.010503477393222889,0.030423039629096805,3.6662871642436445,0.03554052027472704,0.9644594797252729,0.01009117546936289,-0.08317123690690664,-0.04201890639803252
delay1,mean,excluding_2020,1499,0.009985349293970906,0.011607275634133956,0.032882886533505025,3.6662871642436383,0.04153902036112193,0.958460979638878,,,
delay1,mean,2018,246,0.016280523729646307,0.016286848831719904,0.002053468946863445,0.9990009990010046,0.0,1.0,0.016417533413068508,-0.000890333820760425,0.00015879807282837
delay1,mean,2019,252,0.020112922950335378,0.020118293465048676,0.0018921794688132446,4.5363011364087744e-15,0.0,1.0,0.020319391991691083,-0.00021858292867327211,0.001060535991363798
delay1,mean,2020,253,0.003958558388093117,0.0039635818867972405,0.001830027086160874,6.189487198329462e-15,0.0,1.0,0.0039697415658770385,-0.0008843796237628654,-0.0006330212490825993
delay1,mean,2021,252,-0.0009859307977631304,-0.0009830384990860974,0.0013885960960704248,3.2020874575765724e-15,0.0,1.0,-0.000983516737307788,-0.0010929180423987495,-0.0003283114069053683
delay1,mean,2022,251,-0.07523306852075858,-0.0657080760650094,0.0796868556946467,1.159154842979425,0.24309244857722453,0.7569075514227754,-0.06656138331525752,-0.08317123690690842,-0.04201890639803252
delay1,mean,2023,250,0.0509903752469866,0.05110419661858975,0.008710965182004761,0.508131322263197,0.0050031477137536685,0.9949968522862462,0.052387416472003956,-0.004164119595663096,0.001858928534879123
delay1,mean,2024,248,0.04953486843293636,0.04954570584359296,0.0026879249315659793,1.0000000000000042,0.0,1.0,0.05078472204182738,-0.0007812780498523964,0.0028048761969488023
delay1,mean_ungated,all,1752,0.04475369180985225,0.07115370670074689,0.13266502902899124,7.97413998895268,0.6177408424403761,0.3822591575596239,0.06426981231781559,-0.2537187930627979,-0.2465714370946226
delay1,mean_ungated,excluding_2020,1499,0.059818887603456605,0.08057485370039984,0.1176320990686449,6.728980550904345,0.6470680751069064,0.3529319248930935,,,
delay1,mean_ungated,2018,246,-0.07430991021817893,-0.045451114833286003,0.13870543220531037,1.4843435915435974,0.7468259606108266,0.2531740393891735,-0.0535740996218147,-0.167341598960839,-0.08656151267526802
delay1,mean_ungated,2019,252,0.17989193568845588,0.19362517920929834,0.09568435441889983,0.8675259054986124,0.676450801612302,0.3235491983876981,0.20802642386324122,-0.06228252566276293,-0.05226303013081479
delay1,mean_ungated,2020,253,-0.04469940697211826,0.015334341671182593,0.20005623983153814,1.245159438048335,0.44397988683907563,0.5560201131609243,-0.00494908852641307,-0.25371879306279854,-0.24657143709462315
delay1,mean_ungated,2021,252,0.10832910318651907,0.12128602609338213,0.09294056490346597,1.0945399868122176,0.5956154464241256,0.40438455357587455,0.12406789012537334,-0.04871735654500964,-0.04367501353515735
delay1,mean_ungated,2022,251,-0.1883427516096268,-0.15054436766409163,0.15874168523219342,0.9779582127535089,0.56648861309672,0.43351138690327995,-0.15054486850267923,-0.18567082729136164,-0.08753012963153117
delay1,mean_ungated,2023,250,0.17492833255164159,0.1857245096775451,0.08483779474543776,0.789588149241925,0.5524636379833353,0.4475363620166647,0.19970886386907116,-0.07470779179590081,-0.04322995260455076
delay1,mean_ungated,2024,248,0.15689603356214843,0.1772603430399716,0.11651697867070175,1.5150247050544845,0.7474621467205614,0.2525378532794385,0.18581592970820093,-0.07636143980761778,-0.04682778146508104
delay1,raw_gbm2,all,1752,0.0120621912986002,0.02454310978382747,0.09121739046631869,121.018109007866,0.21699687743637033,0.7830031225636297,0.020568156602010834,-0.19007445365413989,-0.17946133752456694
delay1,raw_gbm2,excluding_2020,1499,0.02162496800873337,0.029693760180807716,0.07334299408520828,98.81292997405166,0.20526742855292818,0.7947325714470719,,,
delay1,raw_gbm2,2018,246,-0.0057313690764886766,0.009681756927307448,0.10136773320866992,19.141525869679104,0.31124926503603434,0.6887507349639657,0.004570023447074467,-0.10487839143431688,-0.06165588048972326
delay1,raw_gbm2,2019,252,0.05913009018206341,0.060990499449638635,0.03521750764960733,8.389375304178127,0.0490393769219575,0.9509606230780424,0.06222868652391944,-0.014412500311934195,-0.009500124552697553
delay1,raw_gbm2,2020,253,-0.044725565816744355,-0.005973984860731376,0.16073079139980817,22.205179033814357,0.28649270303431407,0.7135072969656859,-0.018826500072319008,-0.18349074394597864,-0.17946133752456672
delay1,raw_gbm2,2021,252,0.023397989005775225,0.027322477040050086,0.05115002791967215,18.112860420015313,0.18135197875057146,0.8186480212494286,0.026357612203030012,-0.03619903140542602,-0.031079731886815898
delay1,raw_gbm2,2022,251,-0.09544804652479039,-0.07051736049119714,0.1289203527598681,28.437112555165314,0.528933322552909,0.4710666774470909,-0.07578093087586246,-0.14513190555304745,-0.06723388207190328
delay1,raw_gbm2,2023,250,0.07245882423826261,0.07370196268465856,0.028788174034904794,13.67626998395021,0.07705236507447288,0.9229476349255271,0.07603076133294295,-0.017287721706564008,-0.015405033522750466
delay1,raw_gbm2,2024,248,0.07602505609692298,0.07721262517595734,0.02813739005942514,11.055785841063589,0.08485717477056136,0.9151428252294387,0.07983354642301643,-0.014138556750319276,-0.00837086763741357
delay1,raw_ridge100,all,1752,0.012778725181346994,0.02888747815032523,0.10362996017554715,87.53824036291131,0.20218191821477557,0.7978180817852245,0.023746683257056977,-0.2055515056345366,-0.2055515056345366
delay1,raw_ridge100,excluding_2020,1499,0.022843236516762074,0.032848415780819,0.0816707996126601,77.23617511229365,0.19922031092616913,0.8007796890738309,,,
delay1,raw_ridge100,2018,246,-0.007379827507212517,0.010963427101921296,0.11058406940463536,20.752968100219235,0.29609583985208227,0.7039041601479176,0.00489146581824218,-0.10919919648744669,-0.06876689484215948
delay1,raw_ridge100,2019,252,0.07471523290177935,0.07683704460891483,0.037610386040166116,7.568704076028099,0.07233290471260566,0.9276670952873943,0.07909726118758975,-0.01976896417447893,-0.012041853003940117
delay1,raw_ridge100,2020,253,-0.04703187049082956,0.005419314086648708,0.1869958726415787,10.302065250617662,0.21972914875082708,0.780270851249173,-0.012268787506733658,-0.2055515056345364,-0.2055515056345364
delay1,raw_ridge100,2021,252,0.04059510174298095,0.04285127475002115,0.03878292585696442,12.967407066184004,0.1253864995489753,0.8746135004510248,0.04299759246604551,-0.023088865995707475,-0.01865987780552325
delay1,raw_ridge100,2022,251,-0.15099752734267685,-0.11659625757104415,0.1514403507911783,14.83171651628026,0.5517674222294283,0.4482325777705716,-0.12019584070780742,-0.15752549202738186,-0.08088431179874545
delay1,raw_ridge100,2023,250,0.058786838438645295,0.06013608200311872,0.029991593983130515,10.021948117710629,0.07042966544113112,0.9295703345588691,0.0614982428256301,-0.0171128288910809,-0.01068748256036911
delay1,raw_ridge100,2024,248,0.12178685379610611,0.12343933814304668,0.03319120713824246,11.093431235871428,0.08010217847148222,0.9198978215285177,0.13072967040255823,-0.01381072538614958,-0.005141841159458149
delay1,static_gbm2,all,1752,0.02156561740856864,0.021575044871210543,0.002506985260148514,1.999000999001034,0.0,1.0,0.021805316950324505,-0.002085269872055817,-0.0006330212490828213
delay1,static_gbm2,excluding_2020,1499,0.02453768308767193,0.02454749326017423,0.0025573648549892525,1.9990009990010278,0.0,1.0,,,
delay1,static_gbm2,2018,246,0.016280523729646307,0.016286848831719904,0.002053468946863445,0.9990009990010046,0.0,1.0,0.016417533413068508,-0.000890333820760425,0.00015879807282837
delay1,static_gbm2,2019,252,0.020112922950335378,0.020118293465048676,0.0018921794688132446,4.5363011364087744e-15,0.0,1.0,0.020319391991691083,-0.00021858292867327211,0.001060535991363798
delay1,static_gbm2,2020,253,0.003958558388093117,0.0039635818867972405,0.001830027086160874,6.189487198329462e-15,0.0,1.0,0.0039697415658770385,-0.0008843796237628654,-0.0006330212490825993
delay1,static_gbm2,2021,252,-0.0009859307977631304,-0.0009830384990860974,0.0013885960960704248,3.2020874575765724e-15,0.0,1.0,-0.000983516737307788,-0.0010929180423987495,-0.0003283114069053683
delay1,static_gbm2,2022,251,0.013997618811955008,0.014006849275223589,0.002480653579009646,5.967560758022422e-15,0.0,1.0,0.014101902857260207,-0.0003281284501815973,-0.0003281284501815973
delay1,static_gbm2,2023,250,0.04864780052460069,0.04865995646273398,0.0028467452916499138,5.359173418139011e-15,0.0,1.0,0.049854124289859136,-0.00021813266807568787,0.0028759298612051065
delay1,static_gbm2,2024,248,0.04953486843293569,0.04954570584359229,0.0026879249315659584,1.0000000000000042,0.0,1.0,0.0507847220418276,-0.0007812780498523964,0.0028048761969490243
delay1,static_ridge100,all,1752,0.009115135382812497,0.010503477393222889,0.030423039629096805,3.6662871642436445,0.03554052027472704,0.9644594797252729,0.01009117546936289,-0.08317123690690664,-0.04201890639803252
delay1,static_ridge100,excluding_2020,1499,0.009985349293970906,0.011607275634133956,0.032882886533505025,3.6662871642436383,0.04153902036112193,0.958460979638878,,,
delay1,static_ridge100,2018,246,0.016280523729646307,0.016286848831719904,0.002053468946863445,0.9990009990010046,0.0,1.0,0.016417533413068508,-0.000890333820760425,0.00015879807282837
delay1,static_ridge100,2019,252,0.020112922950335378,0.020118293465048676,0.0018921794688132446,4.5363011364087744e-15,0.0,1.0,0.020319391991691083,-0.00021858292867327211,0.001060535991363798
delay1,static_ridge100,2020,253,0.003958558388093117,0.0039635818867972405,0.001830027086160874,6.189487198329462e-15,0.0,1.0,0.0039697415658770385,-0.0008843796237628654,-0.0006330212490825993
delay1,static_ridge100,2021,252,-0.0009859307977631304,-0.0009830384990860974,0.0013885960960704248,3.2020874575765724e-15,0.0,1.0,-0.000983516737307788,-0.0010929180423987495,-0.0003283114069053683
delay1,static_ridge100,2022,251,-0.07523306852075858,-0.0657080760650094,0.0796868556946467,1.159154842979425,0.24309244857722453,0.7569075514227754,-0.06656138331525752,-0.08317123690690842,-0.04201890639803252
delay1,static_ridge100,2023,250,0.0509903752469866,0.05110419661858975,0.008710965182004761,0.508131322263197,0.0050031477137536685,0.9949968522862462,0.052387416472003956,-0.004164119595663096,0.001858928534879123
delay1,static_ridge100,2024,248,0.04953486843293636,0.04954570584359296,0.0026879249315659793,1.0000000000000042,0.0,1.0,0.05078472204182738,-0.0007812780498523964,0.0028048761969488023
