anchor_ordinal,transition_id,anchor_timestamp,partition,prior_regime_label,current_regime_label,ordered_transition,trailing_log_return_24h,trailing_log_return_72h,trailing_log_return_168h,realized_volatility_24h,realized_volatility_168h,distance_from_close_mean_168h,controls_available,control_exclusion_reasons,forward_log_return_24h,outcome_available_24h,outcome_exclusion_reason_24h,forward_log_return_72h,outcome_available_72h,outcome_exclusion_reason_72h,forward_log_return_168h,outcome_available_168h,outcome_exclusion_reason_168h
26,400a16ad55d828cebd44264966b263c712c5818fe3dace80196308696313ae56,2018-09-05T16:00:00,1,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.062609536122006607,-0.050315657039142918,-0.010519768194754812,0.042900551546971775,0.061595281252493722,-1.3985533205768492,true,[],-0.076267325024649071,true,,-0.081254772932094418,true,,-0.10002784630083336,true,
27,4dd7e9f7cdbdb7a917d2901242fd3cf4e42b575a9de0839432890319ca68fc11,2018-09-19T19:00:00,1,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,0.01712708756144295,-0.013941345907827113,0.016808149542993905,0.050219647071510942,0.068417237552857849,-0.1164562196162152,true,[],0.0014061849501306972,true,,0.046780795290963129,true,,0.01328266748835631,true,
28,00ba29b55563e771d8155b730b350ca7243f13ccab9ed61e5a1d8c21b06ed411,2018-10-11T01:00:00,1,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.054272326114881919,-0.052883049823081132,-0.052730599411093475,0.042116019061973153,0.046600403345795134,-8.1757180811202925,true,[],-0.0081379914163879543,true,,-0.0029905926532139823,true,,0.034885192634506783,true,
29,e49d55ff2ec4d13c84a7281228827696c24e01320cb129526dc52c73c4082bac,2018-11-14T16:00:00,1,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.10427596365303193,-0.10500840297813196,-0.13574971013016018,0.069166035007353369,0.07215652643422539,-7.6360192848365331,true,[],-0.039808528903708361,true,,-0.0259327316867616,true,,-0.23403480612684591,true,
30,753174f14ba8836dde183e106dbf790bc39c3db9d412522dc21f2ed8f25bf44c,2018-11-22T18:00:00,1,TREND_DOWN,VOL_COMPRESSION,TREND_DOWN -> VOL_COMPRESSION,0.0012095747427972425,-0.10723517118695541,-0.21817179681384416,0.037765556227457239,0.16479040669665526,-1.2635822284003575,true,[],-0.048278228221380011,true,,-0.18184850570260605,true,,-0.050650264437802808,true,
31,f2b7143e1ed442b6baecbf7183c808064ebd059bb1a667ec685c86c57372a7e4,2018-11-30T11:00:00,1,TREND_UP,RANGE,TREND_UP -> RANGE,-0.097726654799654394,0.0775873446348673,-0.08432696436851525,0.061369760612131494,0.19284896633080068,-0.24331950361108939,true,[],0.04628828065155869,true,,0.0056821637874887769,true,,-0.15520023494059804,true,
32,8dce31aee41ccb380e3141124a804ce4f7c8d6b34cf64e594efc5d459fdfbf97,2018-12-07T19:00:00,1,TREND_DOWN,VOL_EXPANSION,TREND_DOWN -> VOL_EXPANSION,-0.047105008929002788,-0.11928506303483163,-0.13499565677647632,0.096880009652688101,0.15258453997580795,-1.5868519727408186,true,[],-0.033081490435341726,true,,-0.025658239412283203,true,,-0.08628526581763557,true,
33,a0e0e84f58a5f9ee2a651ad31c73be3658f544cef72a18d36e3b3ea5c458d234,2018-12-17T13:00:00,1,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.051057643075265412,0.04237520042707367,-0.02936420645295822,0.047438700697615126,0.083987096229152736,1.0354725844971118,true,[],0.040034659361072478,true,,0.17008218850686857,true,,0.20259269875169969,true,
34,d847ca56f58b7d0616759e412b28c6474f04e4177e42aa4fee078bb5162d3be5,2018-12-24T14:00:00,1,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.057510717620672509,0.042689075313617722,0.2154443720325524,0.066064600310759211,0.15640230090568366,1.6824860259205436,true,[],-0.11545489176412591,true,,-0.11504392481182608,true,,-0.10606098552991883,true,
35,ff9bd6c072adcad2140b765e648bdfe0bdf341cb172d41ea23028f9f2f78355e,2019-01-10T06:00:00,1,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.052607881146337201,-0.056644115819155683,-0.0090954467236444778,0.055466482698778005,0.09169693000460892,-0.97103232936616812,true,[],-0.049552390581795829,true,,-0.053889581691768856,true,,-0.060146640579735879,true,
36,03b66c4708fda06922847fa9e09c2628aabb1ae72e32f4b103379baad7e7ae93,2019-02-08T16:00:00,1,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.086011779745788691,0.069449322847857042,0.067505829648421348,0.061501184434209717,0.066084459924632244,7.3161497283235342,true,[],-0.015428754905715681,true,,-0.020455098862422378,true,,-0.02845919116238102,true,
37,872891c130a56e34af195ba7cecf3b5f3fffea1aa123f6f9f7bc85388e2211cb,2019-02-18T16:00:00,1,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.077773910284858541,0.080519073276510644,0.072514980976551971,0.029688892229866447,0.037598241304311109,5.6693374470013422,true,[],0.020330782017159349,true,,0.0067260340967114215,true,,-0.0077997693215359322,true,
38,b1946a600046801ba2f5c567a5022b56d2abdf1076fe80eb452832eebc5a74b6,2019-04-02T04:00:00,1,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.12077480327153793,0.13266045793451045,0.17433967864597891,0.10863196092700932,0.11219923634069008,7.2479793547541176,true,[],0.054810843170280774,true,,0.06062879215663404,true,,0.11519233926942182,true,
39,bfff2a522554b952243a5172654bd3e8d4e99c3dcb764c9722558e0391b254f8,2019-04-10T20:00:00,1,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.016748557301007078,0.031147345757511775,0.0024408336601643619,0.030863766204056325,0.085579267651938365,1.5209625565560123,true,[],-0.048964446585578039,true,,-0.042792762411727706,true,,-0.017403972065934952,true,
40,77aa2c85b6af2ad6d9d307b03041d2a27e5a7da2eda49ce0a114bfc7b23d4983,2019-04-25T22:00:00,1,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.059084619548070892,-0.051213685176167222,-0.02942529515706967,0.054185362106902647,0.07178154780949017,-2.2159584360761029,true,[],0.0032801904916010408,true,,0.0046912891018214891,true,,0.050708111353010635,true,
41,36448d214b4c8fe6852c998b5331735a4cb76a0b7c89f644db1f607cced8698b,2019-05-03T09:00:00,1,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.077698992474519155,0.11547914737276053,0.11155040207345346,0.030716641376640087,0.047623890556337846,4.7698981210411393,true,[],-0.012421050037026544,true,,-0.027016424748660509,true,,0.085040839768823956,true,
42,200c612a48b3889babaa00792d18bf2f6329999a98222b3372f68c6f3cf90dd6,2019-05-11T04:00:00,1,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.061263604843132931,0.141516968870775,0.16022085236946121,0.039307891501010862,0.085008963017968106,3.2555004001303458,true,[],0.072201499329349689,true,,0.17999994587907669,true,,0.10254338533063427,true,
43,bdf4f3c4442c8c9520498d533e066683d5df46a9bad33e242a9aa0a4f3a767ca,2019-05-18T14:00:00,1,TREND_DOWN,VOL_COMPRESSION,TREND_DOWN -> VOL_COMPRESSION,0.029049791813168885,-0.077323434568727117,0.080084510418623467,0.03724214099866411,0.16597463630808929,-0.52368929799476138,true,[],0.07979160349624792,true,,0.078518065161304246,true,,0.09379477249495323,true,
44,5e4512113d2e3016262666b2796a5bd3c7def6f60074bd47a59d0039bf59c82d,2019-05-26T19:00:00,1,VOL_COMPRESSION,TREND_UP,VOL_COMPRESSION -> TREND_UP,0.065624331055597965,0.095697133017355926,0.072753979823855397,0.06744523946892364,0.10904534396452117,4.477304055672799,true,[],0.028352132752016288,true,,0.015476168398889451,true,,0.013476377146635663,true,
45,5851662698b2d6e4f398d0ed5a64b2f4d0d0176643ad0420745c86b0389723cc,2019-06-03T15:00:00,1,VOL_COMPRESSION,TREND_DOWN,VOL_COMPRESSION -> TREND_DOWN,-0.026999369656779928,0.015629003473205508,-0.042164126105346859,0.025671313407153531,0.083302795398757096,-0.79145104521854959,true,[],-0.066838029568995483,true,,-0.095298036086131688,true,,-0.065439847229887757,true,
