anchor_ordinal,anchor_timestamp,partition,return_trailing_24h,return_trailing_72h,return_trailing_168h,realized_volatility_trailing_24h,realized_volatility_trailing_168h,distance_from_mean_trailing_168h,range_position_trailing_168h,drawdown_from_high_trailing_168h
146,2021-01-18 00:00:00,2,-0.011982160517086005,-0.091927013432562821,-0.034315084480074719,0.053975673607281914,0.21907536113285761,-0.001826031494991609,0.53376138394247341,-0.097688779611091792
147,2021-01-25 00:00:00,2,0.021426251650677366,0.10140907058066144,-0.098111857919320394,0.035793878491722879,0.15476563276677663,-0.038608007419004386,0.39630434152251409,-0.12808687134445051
148,2021-02-01 00:00:00,2,-0.045853810781974216,-0.049608270371248132,-0.00027338026582597428,0.045657764250296363,0.1957588441509325,-0.012875565351343488,0.3427930857321308,-0.1526685958211591
149,2021-02-08 00:00:00,2,-0.022106488665032183,0.04572648175368757,0.17338049239359513,0.043198816487846854,0.10673263607166868,0.04822698840926587,0.73719466875697537,-0.053700176456412452
150,2021-02-15 00:00:00,2,0.023766917395979661,0.016896864704137364,0.23062890939118552,0.037582952119670603,0.15412083684710098,0.055447321536540528,0.94159187591928795,-0.01340439655151493
151,2021-02-22 00:00:00,2,0.0080305935172759087,0.089000794833182878,0.14297396309901095,0.034755266881428729,0.094099952511099219,0.076150083802050128,0.83461081883769073,-0.032436553351816833
152,2021-03-01 00:00:00,2,-0.001660981801673972,-0.010735753450041395,-0.19521664763591484,0.05951123697946125,0.2027064190356625,-0.050668178389721263,0.22953481165960385,-0.18609827929622946
153,2021-03-08 00:00:00,2,0.044703523986010692,0.095268461729706641,0.10564131416774845,0.031788953564383271,0.11344887245449667,0.052444716360848576,0.83471070676287362,-0.02103725855295191
154,2021-03-15 00:00:00,2,-0.030262826518335735,0.035220679197291764,0.14366981775288012,0.03169198986770691,0.10348396239166523,0.058922052491971799,0.81668486772486748,-0.035148331963376078
155,2021-03-22 00:00:00,2,-0.031046939330145545,-0.0047424470473469505,-0.048997950085070664,0.037748958028029481,0.10915625152014226,-0.013543370734038107,0.40657162172596872,-0.06238238365590032
156,2021-03-29 00:00:00,2,-0.011892747411812062,0.061164439177326217,-0.021627967127421457,0.026992790175100968,0.10278674641712859,0.012395291774582651,0.63703686564638884,-0.043350196627122473
157,2021-04-05 00:00:00,2,0.021108576001484386,-0.012586297011029708,0.044660838893549645,0.018778698729090323,0.067546778674032068,-0.0081737346420741597,0.60304646039851795,-0.031809532629385795
158,2021-04-12 00:00:00,2,-0.0050690413893254797,0.025459348422380228,0.032002431997790841,0.019201344503469296,0.068379288262584409,0.024379319510696273,0.77516374136298494,-0.018855941623199146
159,2021-04-19 00:00:00,2,-0.044583586678959078,-0.10881908114365497,-0.050094350191798594,0.07293268181585405,0.10300044342719178,-0.068543992247751429,0.31191511527029131,-0.11979026749050159
160,2021-04-26 00:00:00,2,0.021058851225563838,-0.011552598212177608,-0.11023688552831837,0.058838507595150268,0.13268056700139061,-0.037780132561159196,0.33554570982325993,-0.11257126930346395
161,2021-05-03 00:00:00,2,-0.00097080595995570188,0.072622569007687904,0.12020403981248985,0.030686189796173741,0.084660505143274056,0.040267063304587181,0.8576344908032878,-0.018454050419065338
162,2021-05-10 00:00:00,2,0.0052070844887671707,0.043221987176698722,0.025348355756765594,0.038864523868690701,0.098210556186067929,0.032467465648547522,0.95232413754966383,-0.0048051402553407341
163,2021-05-17 00:00:00,2,-0.036656302400792762,-0.09424032138813275,-0.25720458200593632,0.073416053992217872,0.1534018747744236,-0.12764598616144296,0.097603769409988536,-0.23332723065304517
164,2021-05-24 00:00:00,2,-0.079901442122318866,-0.16911518426018021,-0.25552017107581337,0.09120744324215789,0.28385161119445962,-0.11446093446399841,0.22295158771857865,-0.22957488977839535
165,2021-05-31 00:00:00,2,0.042082103519145764,-0.073116230756842759,0.0015955901113969789,0.047499142453296235,0.16372560556472893,-0.050282293374406595,0.21751727145378882,-0.12910376285704228
166,2021-06-07 00:00:00,2,0.019720540379309832,-0.063350651038492772,0.026789714021598961,0.036212237914934664,0.11715850461432248,-0.015825085741971834,0.37945200340153101,-0.075794234496790125
167,2021-06-14 00:00:00,2,0.090750863943407631,0.071680248894043688,0.075118037226579976,0.059123627523272416,0.13698824224282849,0.096036674164755143,0.98342495242089401,-0.0031810241935114059
168,2021-06-21 00:00:00,2,0.0049291450303107819,-0.05817974357557136,-0.095817564599861807,0.042097396932366402,0.099818199429424978,-0.062774620633987865,0.24661503037830773,-0.12636535432142326
169,2021-06-28 00:00:00,2,0.065564667108201094,-0.00051566615418483332,-0.028306173880189352,0.058786877474976608,0.17383508114586477,0.048722434394255387,0.84334492969573771,-0.027909307545687323
170,2021-07-05 00:00:00,2,0.0097120557735673688,0.030992370248889973,0.0081718622153752942,0.029147732942917778,0.097191853088902658,0.0097047514902965926,0.56035555705059137,-0.043063745942103382
171,2021-07-12 00:00:00,2,0.013695000663547152,0.053667413276137207,-0.019439487900943506,0.022849489720087011,0.083282993238225092,0.012054978614624678,0.68711840541070968,-0.023240482281371877
172,2021-07-19 00:00:00,2,-0.01215420285879547,-0.0012860526113220286,-0.078382584039149786,0.022146338691168731,0.073405338454150593,-0.021650804734574813,0.15303520919837693,-0.082817718424342712
173,2021-07-26 00:00:00,2,0.077494915081234836,0.1284485843367813,0.15220139723658485,0.046801326176823387,0.087189734980810882,0.14299090796164204,1,0
174,2021-08-02 00:00:00,2,-0.055196407583137055,-0.010037686894886587,0.071368027915506796,0.033612120875535875,0.12646661627721387,-0.0068967695164978693,0.50159639593324878,-0.069397772608457475
175,2021-08-09 00:00:00,2,-0.031647245977624139,0.075728836626556925,0.089638278085916456,0.038753695194959512,0.099732646635322331,0.059511467523141404,0.74809267175468774,-0.041111016959303748
176,2021-08-16 00:00:00,2,0.0073445815265596702,0.066549143455716372,0.095949004358636,0.028582073137804399,0.081080692188588516,0.036367235415402321,0.9460904034268911,-0.0052883284650718787
177,2021-08-23 00:00:00,2,0.0092978631745217338,0.04797928514683155,0.0386915688748646,0.025187357632683625,0.081078204212641392,0.051614517468750787,0.95732010981006554,-0.0048456142080604003
178,2021-08-30 00:00:00,2,-0.02346220001318582,0.024570849864813577,-0.020884936508053842,0.024642813120620527,0.069622990069293081,-0.0019453122237281795,0.45113400134188247,-0.039579374586196758
179,2021-09-06 00:00:00,2,0.031378287578553071,0.063573946220338198,0.066894910075621067,0.024166992034252884,0.073604237869850583,0.055933924445510153,0.98644475455105596,-0.0013281185668352347
180,2021-09-13 00:00:00,2,0.023927453199650634,-0.011566635502867231,-0.11737430079102618,0.030135305577335594,0.10246133170384729,-0.026758824046570373,0.19220700911494915,-0.12653989530893117
181,2021-09-20 00:00:00,2,-0.019935439791404441,-0.01128161214538565,0.020322284430715442,0.023967484922380888,0.089183393884025283,-0.0028467296331923242,0.64243578231899034,-0.034601922593794576
182,2021-09-27 00:00:00,2,0.029565364887836648,-0.018014098670911451,-0.068506480953179849,0.051668304252534075,0.1305487721240699,0.016369723499712441,0.50257038417345801,-0.070767736188365071
183,2021-10-04 00:00:00,2,0.012505586300097384,0.091613573721066599,0.087398470335361536,0.027635808011613288,0.090991961473522495,0.07199881253929985,0.86862277812352884,-0.021225569187978022
184,2021-10-11 00:00:00,2,0.0040661870249573493,0.018568841238226615,0.14106649333943305,0.028733467586072283,0.083236071685563684,0.042773687308866437,0.91309716563172816,-0.013110439927976003
185,2021-10-18 00:00:00,2,0.024770118185812106,0.090180399576041154,0.12437546553461565,0.037411193865587777,0.090424190926218659,0.067925464894664556,0.98941428573230361,-0.0013420923528399964
186,2021-10-25 00:00:00,2,0.011813170508655249,-0.016046162153720921,-0.010298513842350313,0.027342877075989459,0.082174503720591152,-0.01150413266834116,0.27712263479464,-0.075915236328039759
187,2021-11-01 00:00:00,2,-0.012639443304504928,0.0035584532595409773,-0.0032724671232269038,0.018476318106260652,0.07406880460941076,0.0051542055007911536,0.62319276598705153,-0.031501125444412637
188,2021-11-08 00:00:00,2,0.048379077135897973,0.065443365302384024,0.054178242912045892,0.030859727310239504,0.078277467018694438,0.050571362913004902,1,0
189,2021-11-15 00:00:00,2,0.013537127993022946,0.015775745628222922,0.012787165640556012,0.021767580208198675,0.075037090828652467,0.0069834523208993637,0.50172489697529465,-0.040233608485360617
190,2021-11-22 00:00:00,2,-0.02093556292365549,0.011564475896341945,-0.12427163940570812,0.024988223094882234,0.085323072901284894,-0.02971962987297172,0.22376132178660954,-0.11839811955642532
191,2021-11-29 00:00:00,2,0.055056621078471681,-0.016057882363242688,-0.0063814938159982883,0.039919184830992861,0.090444342875666509,0.026329992780207201,0.74301073496912096,-0.023703755494150047
192,2021-12-06 00:00:00,2,-0.004563312167947752,-0.14728133583113559,-0.16896664257238941,0.037808550748863197,0.11192046033064508,-0.10727291335169431,0.18426291287414109,-0.16841909116473841
193,2021-12-13 00:00:00,2,0.0058844100267819947,0.032871694520821559,0.016871673626182769,0.025855122244238329,0.094410229303189458,0.0061210820491648388,0.53611968540675203,-0.041457586918713707
194,2021-12-20 00:00:00,2,0.004639785456994062,-0.019105474723698009,-0.057139778761583507,0.031287000678627941,0.089289985811532968,-0.014148391885373646,0.30655917439497832,-0.055537955595334032
195,2021-12-27 00:00:00,2,0.0046963828537267436,-0.0050149198464559232,0.07704728950164573,0.020143540537033724,0.066126149713030533,0.027263925346072915,0.83256982664370871,-0.019186481414675383
196,2022-01-03 00:00:00,2,-0.012089171769119823,-0.00034733157821556379,-0.073434481990237346,0.020954028166615579,0.074547933744801342,-0.020047875938369208,0.22039820461909598,-0.092926600580303442
197,2022-01-10 00:00:00,2,-0.0029235427211133664,-0.026363489951056314,-0.12209477189842367,0.030493970631759668,0.086634709672121862,-0.052111487111390797,0.14571809406804126,-0.12091771959562125
198,2022-01-17 00:00:00,2,-0.0041179385197200784,0.0034132501890757057,0.029923800700239513,0.016596164350422282,0.070332977257285517,0.0030909040185007619,0.62982812463312121,-0.028545943143050478
199,2022-01-24 00:00:00,2,0.012804877853310455,-0.13121774182799423,-0.17928815438202197,0.042137287133741985,0.11669641464868406,-0.096349256892940494,0.16643727670934771,-0.17159186316191011
200,2022-01-31 00:00:00,2,-0.026397943344207999,-0.0090685449966155518,0.026797873544800656,0.033985745056723825,0.11809670904057656,-0.0016098954338276128,0.70967705244959411,-0.039901547523485625
201,2022-02-07 00:00:00,2,0.0088888109421327872,0.11799905219199786,0.12771386521500722,0.027798446010495744,0.08760972874674941,0.07343875079204798,0.91000201600243169,-0.012840456101073427
202,2022-02-14 00:00:00,2,-0.0067177037086958756,-0.02191035578826285,0.0062848816910945652,0.01920326547388768,0.087032585244927088,-0.027282658984618124,0.074190656327903379,-0.072512594472300074
203,2022-02-21 00:00:00,2,-0.029812898645824593,-0.04592512246102147,-0.08343189429711749,0.033185985148075567,0.070899726439385233,-0.070331522322066187,0.094159365289791436,-0.13058008878617022
204,2022-02-28 00:00:00,2,-0.032139287245341999,-0.017402495084067722,-0.030810768489935747,0.052026521568486965,0.12242419394486519,-0.014828578610294518,0.57067645835895531,-0.055279586316762774
205,2022-03-07 00:00:00,2,-0.032292822964028786,-0.08032279524970963,0.021294972151769457,0.030589487277251012,0.10654643346736153,-0.071035120010344621,0.11155652636775501,-0.14369012112435631
206,2022-03-14 00:00:00,2,-0.028238608326974238,-0.03777599595210273,-0.014330458159519598,0.030120537991936269,0.10084837742137537,-0.036279080605625014,0.10323331505090143,-0.11030600412355807
207,2022-03-21 00:00:00,2,-0.0152148119847431,0.026318302483658594,0.090700579621622424,0.014191593997109116,0.087437373078502564,0.023147240167045835,0.81968361143743429,-0.018717444910596903
208,2022-03-28 00:00:00,2,0.048208840097996607,0.0646804843628008,0.12458852209818043,0.031692900114326336,0.065877771419255021,0.083809652038782323,1,0
209,2022-04-04 00:00:00,2,-0.0046303115086497358,0.0070085275700498082,-0.02299569629478684,0.024990956277413896,0.064110520038134111,-0.018482802014322397,0.40670656819103829,-0.044475096462205377
210,2022-04-11 00:00:00,2,-0.0078449370835320855,-0.023989369601066384,-0.080812824434975436,0.02107475317578834,0.057699573967668526,-0.040860776483523931,0.039447876140299001,-0.095383181957927277
211,2022-04-18 00:00:00,2,-0.016169036317353423,-0.0030137785931119002,-0.062696468549389858,0.015678289432683006,0.063018789054203453,-0.017614816719382587,0.14458664249777339,-0.061097677231720549
212,2022-04-25 00:00:00,2,-0.017824453109802595,-0.039492312869702478,-0.022118952470619558,0.020463257909443758,0.062485706331945223,-0.039325981647673647,0.0083267227657584601,-0.089593634709681402
213,2022-05-02 00:00:00,2,0.025692388382576346,-0.029779472850660387,-0.0051902840243321317,0.026222960097337066,0.070145305259743121,-0.0082045525359741855,0.34793623876547375,-0.047363558875263001
214,2022-05-09 00:00:00,2,-0.027436641726263384,-0.063043001598365511,-0.12484167054210242,0.02940800871223704,0.07589999566505326,-0.082653315025369101,0.017804959756736464,-0.14347272035566472
215,2022-05-16 00:00:00,2,0.037935343441832386,0.052687063473004538,-0.093992327311723356,0.033977391526980774,0.19993979610942944,0.024181348760645927,0.60977415724752437,-0.08971025341656047
216,2022-05-23 00:00:00,2,0.027277436528545657,0.00042068779104503871,-0.026979645354085528,0.027488427895717333,0.090239084016748711,0.016976255265538365,0.65491976333731228,-0.026618945850606313
217,2022-05-30 00:00:00,2,0.010794860011051849,0.0090778385190798238,-0.031689309304601544,0.014352788471081561,0.071686583924295541,-0.0010683831530007293,0.45111431306936162,-0.038022120826981531
218,2022-06-06 00:00:00,2,0.018531119957546627,-0.0031340441797006132,0.0328452890169708,0.01794945151015083,0.068331339192517604,-0.0041573966215416869,0.34366086357824344,-0.058123597414046713
219,2022-06-13 00:00:00,2,-0.080522741941061599,-0.12360121962815357,-0.14177037919622693,0.050614818238200306,0.1001801083324019,-0.1146356293750469,0,-0.166353254939685
220,2022-06-20 00:00:00,2,0.055606570162805839,-0.015344312608338306,-0.27145857522628597,0.093687525291618196,0.20030489748959315,-0.053409276874526457,0.26481509597402209,-0.237733140453815
221,2022-06-27 00:00:00,2,-0.019874109679134555,0.0021331491392941083,0.049167357023328022,0.025079760443611109,0.10657246752256493,0.009835819600589657,0.65790156920169085,-0.030364398592993003
222,2022-07-04 00:00:00,2,0.0011808866236697488,-0.051497559104004685,-0.08921437712785088,0.024221070135031619,0.10063298291634655,-0.030995801532654244,0.18648919317540269,-0.10401400971199726
223,2022-07-11 00:00:00,2,-0.026345251423026614,-0.043235772924713256,0.077726619239843336,0.020645383088879723,0.090508773726173594,0.0041025269210743787,0.56666731496068101,-0.060395286344965715
224,2022-07-18 00:00:00,2,-0.022533669477864966,0.021016666295737868,0.00091649497813377353,0.027116054385525674,0.093483322241314309,0.020068662419318706,0.6901046402063048,-0.03476897268178647
225,2022-07-25 00:00:00,2,-0.0098997670326334778,-0.04173859772046732,0.070024280976138192,0.028449490394631918,0.1105033119103648,-0.017962375914687523,0.44535517513951028,-0.077682091218799432
226,2022-08-01 00:00:00,2,-0.015700197662491859,-0.021233643033594731,0.046360901013056566,0.018788919222174769,0.091077305912911646,0.025185858469563449,0.68751121875333354,-0.048854101847671805
227,2022-08-08 00:00:00,2,0.016095603810666246,0.027680903054771014,-0.0050111472986460893,0.013914263082646691,0.063676375670686194,0.0081570296221367133,0.78267800719760983,-0.0096887933694368433
228,2022-08-15 00:00:00,2,-0.0045729328770654516,0.017712343978432393,0.047748020720441028,0.018997749680125225,0.071055209363970029,0.016237157190661433,0.77250294218138937,-0.019263053591792034
229,2022-08-22 00:00:00,2,0.013388625054041989,-0.066671599624709157,-0.12910779817065529,0.015989011540901134,0.077888064682171021,-0.059183313616409938,0.15390190632311632,-0.13954188001275569
230,2022-08-29 00:00:00,2,-0.017801509806860068,-0.089291311384672473,-0.088196874522482815,0.02075306436165851,0.068359945205966013,-0.064121537436380827,0.039303177093993648,-0.097098367182191891
231,2022-09-05 00:00:00,2,0.0052499187951294494,-0.007787687159030574,0.013900085237590835,0.017357625384664038,0.059500632159384309,-0.0043475714984232416,0.35167376606213402,-0.026848539931980775
232,2022-09-12 00:00:00,2,0.0039455764208215973,0.11098378170479442,0.083122438560818704,0.021544366683062165,0.079694564764283174,0.07143617366473376,0.94089442970162807,-0.0087125521946966877
233,2022-09-19 00:00:00,2,-0.026673940902388418,-0.016822630406516121,-0.10636572571354148,0.021940215522968997,0.087520291750654358,-0.049492128534472823,0.012877463636801459,-0.13657124828437284
234,2022-09-26 00:00:00,2,-0.01023676141954321,-0.028082245855648971,-0.035940238455079661,0.015809812631395647,0.098300474735201301,-0.014358318151148075,0.26445028434766943,-0.053356491462709266
235,2022-10-03 00:00:00,2,-0.0097649620060518347,-0.023525308438629797,0.016984132080795415,0.013387331888582956,0.087664778151454265,-0.01256677204030443,0.28148974837474189,-0.058122136553499515
236,2022-10-10 00:00:00,2,0.004903983321747428,-0.025218958153542997,0.020875857884027127,0.0090226944244507189,0.050186105416410394,-0.012835008410654769,0.31425361255890971,-0.043137204857549349
237,2022-10-17 00:00:00,2,0.0047210185652261059,-0.0094019682192373714,-0.013709216560173744,0.018374426466585544,0.062767609095770185,0.0017431602980109151,0.57392347415931477,-0.031659570610999332
238,2022-10-24 00:00:00,2,0.016561688245574406,0.02454481274183247,0.014975906754703264,0.016420383166610264,0.039599082584564294,0.014038883831033244,0.80823164949105375,-0.0077096110880942037
239,2022-10-31 00:00:00,2,-0.0083589492085743618,0.012716262490342481,0.051216267421427021,0.014514062264359674,0.05298029583026944,0.012331696292942729,0.7549255052367605,-0.01981488487434524
240,2022-11-07 00:00:00,2,-0.020151854812195315,0.03010729214733817,0.017108036693940565,0.014235804979367713,0.052999170424797869,0.009371723067026716,0.59042858313529334,-0.025630805078049157
241,2022-11-14 00:00:00,2,-0.03511232516197501,-0.075284950545657564,-0.25256235864740734,0.021010213955534165,0.15984355139066883,-0.091706347892187234,0.10228629056626588,-0.22647394856128444
242,2022-11-21 00:00:00,2,-0.028335010875082445,-0.042190188922572286,-1.2318745065438598e-06,0.019618949270423128,0.077084742271790269,-0.024002348469112089,0.34193449360882011,-0.04537626277919915
243,2022-11-28 00:00:00,2,-0.00095820856391883188,-0.0046850204154768177,0.012491099640852902,0.010756948182919314,0.055255800589370539,0.0044607209471940745,0.73359645692563813,-0.01750733008136296
244,2022-12-05 00:00:00,2,0.015709922914910603,0.010253129086746155,0.046232998993354792,0.0093010949420651058,0.046222662260429523,0.025157412254544598,1,0
245,2022-12-12 00:00:00,2,-0.011219684684777884,-0.014930229514768431,-0.015517599679134249,0.00956297348790878,0.032338273296370811,-0.0069236776891975493,0.3163835194970217,-0.023548636635142284
246,2022-12-19 00:00:00,2,0.0016311130458771148,-0.037743925440133358,-0.010131815750133921,0.0062502605734084393,0.055623817725819077,-0.024626723502015113,0.092730220088533835,-0.079794193416075743
247,2022-12-26 00:00:00,2,-0.00090995924529907132,0.0030066082281199717,0.0027902735271009738,0.0052796785406229157,0.028698451571905308,0.0020836186659032307,0.81951810579425033,-0.0053702556634152021
248,2023-01-02 00:00:00,2,0.0037792129305874757,-0.0024309545332070301,-0.014720136302034361,0.0040759819102191295,0.023523793312146449,-0.0035956005158882531,0.34309426871280874,-0.019836907050258978
249,2023-01-09 00:00:00,2,0.015138207031968921,0.019426153312669291,0.035616542791554108,0.011601452231599935,0.023409478656437797,0.021602087021380223,1,0
250,2023-01-16 00:00:00,2,0.0096244357560652093,0.11084204947447386,0.19920501270681001,0.015024039534660295,0.086721801402326118,0.11882680945000113,0.99052986834143564,-0.0017284105762924717
251,2023-01-23 00:00:00,2,-0.0057959538966999569,0.07743651609811418,0.081322348567823347,0.02100049823282607,0.070188063773361661,0.052568883004516564,0.79543188094507444,-0.022908757128517254
252,2023-01-30 00:00:00,2,0.027074389379042021,0.035419768491688292,0.043225033480601145,0.018033971080938835,0.062541926047911034,0.032228458247280045,0.90007324402582067,-0.0061082130317750005
253,2023-02-06 00:00:00,2,-0.010067148440406078,-0.021379192175325887,-0.029612805322217144,0.015500579130595795,0.056441514100672635,-0.011311377302735126,0.24211959786918774,-0.046923298517930978
254,2023-02-13 00:00:00,2,-0.00010631740797179566,-0.00041329130752134745,-0.055255341095471693,0.013735174986596006,0.048402560896726128,-0.026137471318969374,0.1576009289031795,-0.064684240824747219
255,2023-02-20 00:00:00,2,-0.021559837814339851,0.020921845770500515,0.10411300830925165,0.023298352061475965,0.081930286967013752,0.031891330135155549,0.76068760462733909,-0.034375528381883291
256,2023-02-27 00:00:00,2,0.016804874545695566,-0.019752956497919378,-0.030271632242219213,0.017375449968410527,0.060054201204218165,-0.017882758296379087,0.26846213673268043,-0.06161559029616881
257,2023-03-13 00:00:00,2,0.094965505452803856,0.1194158114916439,0.010030081001987757,0.047090006848566859,0.087873636858777873,0.062219556025530087,1,0
258,2023-03-20 00:00:00,2,0.027298589276688465,0.11098868571153207,0.20762392947740249,0.028974850519886724,0.11293704048379155,0.091799357952039529,0.92400298250066626,-0.01698136734350264
259,2023-03-27 00:00:00,2,0.016487218959190773,-0.0080238471909240706,0.0041322225087352428,0.020978607145063125,0.096000936073537629,0.0050494200864432681,0.64868858514961247,-0.024174348649244393
260,2023-04-03 00:00:00,2,-0.0087296364633068103,-0.0045663459294337256,0.0037576421317451923,0.013160088149958504,0.067881230707680332,0.004311268459135098,0.62160538712023072,-0.028923872318345811
261,2023-04-10 00:00:00,2,0.01224051541862951,0.010084530659908287,0.0095866979996276983,0.014843855133191518,0.047577658868970224,0.011930085381294475,0.75533202593527426,-0.0090978524183539244
262,2023-04-17 00:00:00,2,-0.01445352260943243,-0.029928446307653123,0.050443298773580371,0.018148871601396444,0.049846647855004964,-0.0061660179459110953,0.5970019906955828,-0.035874074702902714
263,2023-04-24 00:00:00,2,0.0094641036118979088,-0.017009121564982275,-0.071451623359432628,0.013622245650387662,0.058693529362110697,-0.030497512711319397,0.18536078173786691,-0.086007387020588077
264,2023-05-01 00:00:00,2,0.0057596504353063412,-0.0080845582122944584,0.05314600065312431,0.014641211072759591,0.097223196057062727,0.021009891157680372,0.77507549857051317,-0.021446672772742259
265,2023-05-08 00:00:00,2,-0.013438184346497658,-0.012019517024105314,-0.024717350863154835,0.015165016467815904,0.05941278602739828,-0.0064236754722137857,0.46039220713901857,-0.036839045422580319
266,2023-05-15 00:00:00,2,0.0020808592608612961,-0.0086469275228956179,-0.065026604577037947,0.010271839922090614,0.05787592636875228,-0.016251350487572647,0.22361774390979897,-0.062957466574488863
267,2023-05-22 00:00:00,2,-0.022122647124079665,-0.0087370400733680666,-0.0057846788442333487,0.010500391968594407,0.044229939078853017,-0.014523070626202284,0.1626285481223938,-0.031336148971536248
268,2023-05-29 00:00:00,2,0.040273262828691939,0.063250152550486147,0.056399994639365437,0.018373431941790478,0.039419456165969445,0.051966776781655843,1,0
269,2023-06-05 00:00:00,3,0.00064719999461573547,0.0090136579689277449,-0.042340458867862266,0.0081684539192166481,0.037185300482649924,-0.010005760927721097,0.2088081639282125,-0.041456619581370258
270,2023-06-12 00:00:00,3,0.0081726540113403797,-0.01855426982425468,-0.039868979208662302,0.012236731900834078,0.06657908806952785,-0.011161693256277361,0.25891165532243338,-0.046519131261142599
271,2023-06-19 00:00:00,3,-0.0031879466957477026,0.034163790968614327,0.014564497751534006,0.0097897921493111297,0.054261971695188149,0.016112739987010238,0.82694492082229032,-0.011654338616283511
272,2023-06-26 00:00:00,3,-0.0038196625747553658,0.013131527900834231,0.14312578258137099,0.01167369555597926,0.065256490328707631,0.039018544740818228,0.82873880998064897,-0.026819087236510608
273,2023-07-03 00:00:00,3,0.0020537577969870825,0.0065549934665216853,0.0073914534394124518,0.0083265109458161499,0.049670763370394423,0.006210781900480411,0.61143479095972897,-0.011745356642558158
274,2023-07-10 00:00:00,3,-0.0080839209481588254,0.0010472834427198026,-0.017954020023449799,0.0060896637310414179,0.040570478661104172,-0.01391297707692607,0.13538536619374553,-0.039579073413857802
275,2023-07-17 00:00:00,3,-0.0026537407843046637,-0.039632110323358623,0.0045341973679877117,0.0073800585619342354,0.047646547358768103,-0.0098615424645187577,0.10971406019720516,-0.045581434409460386
276,2023-07-24 00:00:00,3,0.0075670216244724808,0.00738739440586598,-0.0074003741248485555,0.012515648273652157,0.034865894073188755,0.0012153161798531542,0.4986258463711562,-0.010765151567598052
277,2023-07-31 00:00:00,3,0.0036129801737954719,0.0065308334062738537,-0.018471683688462352,0.010976401474769101,0.032343657039760831,0.0053373965062777362,0.44956151340516454,-0.018302127738987317
278,2023-08-07 00:00:00,3,-0.0010424670134801738,-0.0068419352523470933,-0.015258270098492965,0.0048020230003639509,0.032284798974090013,-0.0052094849879357197,0.19689881683332219,-0.027618463477252497
279,2023-08-14 00:00:00,3,-0.0067029584140210772,-0.0073193869148458039,0.007756914142325582,0.0039281962269817903,0.028333647697026919,-0.0057307543826877749,0.33798641932547657,-0.027341021079202998
280,2023-08-21 00:00:00,3,-0.0016831992780685801,-0.022549484757382127,-0.11213912384725438,0.0087406003509272814,0.056716459069705807,-0.058154138615621909,0.080642736773815102,-0.11768435145697742
281,2023-08-28 00:00:00,3,0.00090443664611277569,-0.0043676029702858984,-0.0045868605603754638,0.0063100395544883944,0.036669782100236387,-0.0026608889361882104,0.36888447879674258,-0.022697383619703526
282,2023-09-04 00:00:00,3,0.0013463041547444442,-0.0052750028849226039,-0.004383288146102224,0.0075079735636854597,0.073949869300936583,-0.017414202368229326,0.17877535408885356,-0.07512873447813162
283,2023-09-11 00:00:00,3,-0.0055671724879887922,-0.02493311682120582,-0.0070035524707910395,0.0079489968672498464,0.029211397508285428,-0.0044156337402226908,0.18291854349631501,-0.024624853962936788
284,2023-09-18 00:00:00,3,-0.00023459878898231577,-0.00084558169744707859,0.028562612841317857,0.0061439873400029659,0.050276442639110033,0.0096172408166408374,0.82624331049527788,-0.011423621966073161
285,2023-09-25 00:00:00,3,-0.0121682161312069,-0.01475522461960856,-0.0082465862855983802,0.012169793461440672,0.042554626097501734,-0.020242248359692905,8.3956711905895339e-06,-0.043404601744886362
286,2023-10-02 00:00:00,3,0.034549646057853593,0.031886241964488041,0.062603215674157525,0.02969547103347199,0.04513366385153935,0.048335729927176496,0.97455563922960364,-0.0017620714215804689
287,2023-10-09 00:00:00,3,-0.0052809255817719905,0.013752219499880029,-0.0039396003582335441,0.0083411866805198978,0.047418983099767206,0.002946798291803443,0.4429909511848194,-0.025766419832244036
288,2023-10-16 00:00:00,3,0.01141918580051852,0.012458094667114891,-0.024661942621973305,0.0085260078455715281,0.032792359741506072,0.0026250742478142186,0.39619829100193465,-0.029248213048064353
289,2023-10-23 00:00:00,3,0.0047861960668065858,0.050091374208511633,0.1038196071058817,0.016032085819850855,0.05401170870735101,0.041549948631532274,0.96915835415538487,-0.0031283282948113555
290,2023-10-30 00:00:00,3,0.011229939886950518,0.013060030401630214,0.13456502735007411,0.015277094761609641,0.084223875035518814,0.021533476761222525,0.9183749478892238,-0.011066491042689197
291,2023-11-06 00:00:00,3,0.0020908738496157025,0.016052415586481395,0.017689066725438823,0.018745354173263794,0.052383188594106442,0.010496888436124285,0.59935043088946827,-0.017344537476199795
292,2023-11-13 00:00:00,3,0.0054358970244206264,0.016878129493658068,0.056439503404953163,0.0068548936041639714,0.057111172269221744,0.025926664449163361,0.76367195930322218,-0.020231573162977745
293,2023-11-20 00:00:00,3,0.022476868819863608,0.025836599117641711,0.0053995414054252948,0.014193958135198375,0.059085306041781298,0.021013700828784287,0.78689399386897874,-0.014863001133683551
294,2023-11-27 00:00:00,3,-0.0070684817124224012,0.0053816613752221002,0.00479953364446516,0.012654882608077535,0.051368281061526411,0.0038196354215960238,0.70386012332122594,-0.019254627847423378
295,2023-12-04 00:00:00,3,0.017652979814614767,0.065066844207099656,0.070027876537249137,0.016180862554735356,0.045594828059856388,0.053052422622744011,1,0
