scenario,level,period,observations,ce,annualized_mean,annualized_volatility,turnover,average_exposure,average_cash,cagr,maximum_drawdown,worst_21_session_return
double_moves,1.5x,2023,250,-0.01623180578968101,0.0002553701076304069,0.10484011922068578,3.7671999494326176,0.46621307832014036,0.5337869216798596,-0.005208153517775593,-0.07178619492654059,-0.06059499002998803
double_moves,1.5x,2024,252,0.0996334299538515,0.12332279278332348,0.12566983947225097,3.739440666769707,0.6164418190318773,0.3835581809681228,0.12234942888753708,-0.07338619476652208,-0.053861403011722375
double_moves,1x,excluding_2020,1487,0.06742784407311153,0.08529294147099264,0.10913324393566218,14.695606909173808,0.38718591325171964,0.6128140867482804,,,
double_moves,1x,2018,230,-0.05122856689328329,-0.037210485853067445,0.09667154369380836,3.0300953650642732,0.3581994964347202,0.6418005035652798,-0.041009357698585935,-0.08323859110144705,-0.06279352660737403
double_moves,1x,2019,252,0.10085220829297911,0.10559649154580586,0.05623927010447858,2.3828627204137014,0.4144789641642528,0.5855210358357473,0.10960280084012997,-0.028535470806717256,-0.016546115137279216
double_moves,1x,2020,253,0.13850442249372563,0.15326152062546075,0.09918702244324479,2.2686414704546563,0.46607670827774506,0.5339232917222552,0.15986892744515768,-0.11265319241777694,-0.07905708053898108
double_moves,1x,2021,252,0.1871561754840793,0.21399488374720577,0.1337627458428453,1.8433288048068706,0.5054738371038501,0.49452616289615003,0.22748533075938493,-0.06411124523823486,-0.06244231583236426
double_moves,1x,2022,251,0.06094241041456302,0.10451518504070616,0.1704362532368884,2.1435386103210887,0.3201291016112033,0.6798708983887968,0.09411951831982446,-0.13220330409386216,-0.11398219140819288
double_moves,1x,2023,250,0.008539852241101127,0.015836926254056628,0.06974751614672024,2.4951824662259345,0.31019433808138064,0.6898056619186196,0.013503454942368043,-0.04713890175754398,-0.039337823716853126
double_moves,1x,2024,252,0.08731342848281011,0.09785494496429059,0.0838312450958491,2.8005989423419386,0.411232039210327,0.5887679607896731,0.09892844694148639,-0.04828805845169093,-0.0346389527031945
double_moves,2.5x,excluding_2020,1487,0.06792407161582714,0.17727581728481115,0.2700021551382927,29.69277434145804,0.9643488706649838,0.1352875438820885,,,
double_moves,2.5x,2018,230,-0.20791535296906472,-0.11820858782742966,0.24454960661269398,5.887432188785264,0.8995289640135223,0.19762855803847124,-0.13770027346866087,-0.2047040096179673,-0.15709858941399313
double_moves,2.5x,2019,252,0.1959269430390759,0.22532874376386458,0.14000428737432458,5.030313467404574,1.0287028428234473,0.06722838069342607,0.24049140621996412,-0.07608839947286294,-0.0441378599954424
double_moves,2.5x,2020,253,0.2659000613652832,0.358516698090587,0.24848425399516938,4.016642762340798,1.1542305876483185,0.045166269845586596,0.38731719103529794,-0.27327675200193935,-0.19449300797692082
double_moves,2.5x,2021,252,0.3538165004794445,0.5216694434979887,0.33451750628683513,3.2630909647247703,1.2553557988928319,0.007459112142385986,0.5919625558900152,-0.15757681154103542,-0.15373729649464307
double_moves,2.5x,2022,251,0.004789440723405813,0.26093792660255793,0.41323801525606046,4.330638780924279,0.7880550270593859,0.2843073188244948,0.19103789397933246,-0.3098108294776226,-0.2683524980349764
double_moves,2.5x,2023,250,-0.07558779629721873,-0.029326810472591794,0.17561508254252525,6.168720255683882,0.7802638961778873,0.22755314039934826,-0.043721814337271736,-0.13378526546756841,-0.1029011530848617
double_moves,2.5x,2024,252,0.11036570927791964,0.17615021965770583,0.2094190541789137,5.012578683935271,1.0263672436779403,0.03431483763653692,0.16675495694797382,-0.1223055184831564,-0.09187808633054384
double_moves,2x,excluding_2020,1487,0.0787528035747037,0.14910499299789334,0.2165674481898417,26.344808883517608,0.772158365326666,0.23821917128103923,,,
double_moves,2x,2018,230,-0.14516149639873582,-0.08823565809098208,0.19480903180252152,4.921895476604665,0.7182869930203688,0.2890583534213322,-0.10166734265069877,-0.16523971965063866,-0.12599200262341892
double_moves,2x,2019,252,0.1699589900362797,0.18881527051682812,0.11211981829141067,4.6014846227818715,0.8247393140129783,0.18455632863561822,0.20022110613901578,-0.06009767791899867,-0.03496471007584301
double_moves,2x,2020,253,0.23657529704145036,0.295684351423515,0.19850953693641465,3.809755621266413,0.9258217976812823,0.13522970583032431,0.3176059038812802,-0.2211626981812842,-0.1568142461303461
double_moves,2x,2021,252,0.3213979633307473,0.42863009425296683,0.26737256269385545,2.853316827001061,1.005810177292608,0.03634955288800226,0.480605128275708,-0.12658201263989644,-0.12328518692285806
double_moves,2x,2022,251,0.04178192631828273,0.20864801800841906,0.33353269873695673,4.202068404015118,0.6333405410573245,0.3697479581502707,0.16491321624411936,-0.25358547839912615,-0.21908764955278548
