year,asset,model,rows,dates,mse,mae,correlation
all,EEM,gbm3,364,364,0.0007526935200598445,0.02145843642822984,0.12491013458135652
all,EEM,mlp16,364,364,0.0007546006953702491,0.021408519622312445,0.11042542764130546
all,EEM,mlp32,364,364,0.0007634097718094003,0.021643904420381156,0.0759177027112578
all,EEM,sequence16,364,364,0.0007619102314589437,0.021471628078112783,0.08770773745702663
all,EEM,sequence32,364,364,0.0007576140920515286,0.021175307469559198,0.11196301295314466
all,EEM,selected,364,364,0.0007527581277836332,0.02134262179305552,0.10912488731100654
all,EEM,zero,364,364,0.0007593297565676229,0.021382959358910728,
all,EEM,past_mean,364,364,0.0007612509787747062,0.021377654677005243,-0.0704636762480684
all,IEF,ridge1,364,364,9.143175655735595e-05,0.006886599483035968,-0.030538340684574318
all,IEF,ridge100,364,364,9.138909799700065e-05,0.006883729931806543,-0.030994090004844495
all,IEF,gbm2,364,364,8.956608902517416e-05,0.006826280102303048,0.032237542126461634
all,IEF,gbm3,364,364,8.904730920343017e-05,0.00680659274297172,0.06857223573279335
all,IEF,mlp16,364,364,9.432975634922324e-05,0.006988984697516038,-0.02363608618720442
all,IEF,mlp32,364,364,9.242029742663097e-05,0.006915776120438947,-0.06832054336911011
all,IEF,sequence16,364,364,0.00010113628767302244,0.00739003325289591,0.026477834527386432
all,IEF,sequence32,364,364,0.00010797774249282673,0.007634626865340534,-0.04969639252900018
all,IEF,selected,364,364,9.370584767836608e-05,0.0069851472088735996,-0.061415890973890344
all,IEF,zero,364,364,8.905526220848258e-05,0.0067917684680420115,
all,IEF,past_mean,364,364,8.934874526217409e-05,0.006810610950786865,-0.03054212932121448
all,TLT,ridge1,364,364,0.0004853942905146657,0.01575413337578402,-0.007489948485727373
all,TLT,ridge100,364,364,0.0004853806980694746,0.015755013215981502,-0.008283079207787928
all,TLT,gbm2,364,364,0.00048532619764270413,0.01578992955881695,0.03782159008124426
all,TLT,gbm3,364,364,0.0004918629592451814,0.01590272693489853,0.036841255045546126
all,TLT,mlp16,364,364,0.0004924516786019594,0.01589050994101076,-0.006651175463491326
all,TLT,mlp32,364,364,0.0004774819338600525,0.015584163371222528,0.07785313004831552
all,TLT,sequence16,364,364,0.0004909109325339175,0.015727379538692386,0.06277328329057257
all,TLT,sequence32,364,364,0.00048426935153597053,0.015858742744986408,0.07227813811104555
all,TLT,selected,364,364,0.00048698349758778816,0.0158557886171551,-0.02960208339667991
all,TLT,zero,364,364,0.0004769211831958152,0.01566098425949812,
all,TLT,past_mean,364,364,0.0004787474647444909,0.015658823090266647,-0.0039973870140063445
2018,pooled,ridge1,416,52,0.0004655262162321559,0.015614234139208651,0.09171090536223041
2018,pooled,ridge100,416,52,0.0004653642036283163,0.015616583900328258,0.09189345657045285
2018,pooled,gbm2,416,52,0.00047281347826205197,0.015757411935359615,0.060434640877050146
2018,pooled,gbm3,416,52,0.00048222971623018327,0.01586861915966611,0.03625290591178705
2018,pooled,mlp16,416,52,0.0004713303413580091,0.015741411474298698,0.1044245807713482
2018,pooled,mlp32,416,52,0.0004930616816658492,0.015953760416692886,0.06107169119375442
2018,pooled,sequence16,416,52,0.00048374597298723944,0.016071216263276168,0.0384914610345217
2018,pooled,sequence32,416,52,0.0004633745336587056,0.01578469153191201,0.11829625004459977
2018,pooled,selected,416,52,0.00047281347826205197,0.015757411935359615,0.060434640877050146
2018,pooled,zero,416,52,0.00045964871630902853,0.01562472658363274,
2018,pooled,past_mean,416,52,0.0004659355948233139,0.01563161832188023,0.016375624168925032
2018,SPY,ridge1,52,52,0.000598905485116917,0.018579727767757157,0.10245875021095682
2018,SPY,ridge100,52,52,0.0005981980180218056,0.0185895672714678,0.10410248714648294
2018,SPY,gbm2,52,52,0.0006044340948494063,0.018677739972880934,0.009420820167864283
2018,SPY,gbm3,52,52,0.0006288067236932084,0.018969565789525248,-0.12917854985017518
2018,SPY,mlp16,52,52,0.0006049229470287962,0.018481007438856712,0.06233051205613751
2018,SPY,mlp32,52,52,0.0006647792114608957,0.019091583595934443,0.039558170911552934
2018,SPY,sequence16,52,52,0.0006461792153812757,0.01845806932786266,-0.024659393329433975
2018,SPY,sequence32,52,52,0.0005949206270698695,0.018416829849105493,0.11819975157497277
2018,SPY,selected,52,52,0.0006044340948494063,0.018677739972880934,0.009420820167864283
2018,SPY,zero,52,52,0.0005881112599851992,0.018645710610401586,
2018,SPY,past_mean,52,52,0.0005952162480630656,0.018608250365523014,-4.402391535180236e-17
2018,QQQ,ridge1,52,52,0.0008556814210119924,0.023195803583892456,0.09926071870102289
2018,QQQ,ridge100,52,52,0.0008550428437150479,0.023186496074454197,0.09977077914021411
2018,QQQ,gbm2,52,52,0.000868268910579328,0.02323170682523231,0.07658938222600169
2018,QQQ,gbm3,52,52,0.0008665194342794222,0.022956453852844505,0.10730769137086053
2018,QQQ,mlp16,52,52,0.0009071409087073299,0.023401789250268343,0.08383570579180301
