scenario,policy,period,observations,ce,annualized_mean,annualized_volatility,turnover,average_exposure,average_cash,cagr,maximum_drawdown,worst_21_session_return
cost10,hold,2020,253,0.0059161112807743724,0.020319080116048768,0.09798968937350634,0.0,0.7375536757952895,0.26244632420471053,0.015620433692038027,-0.1510864273133643,-0.13927960228835523
cost10,hold,2021,252,0.0777687914520757,0.08481094302436343,0.0685183750161844,0.0,0.7648771182210377,0.23512288177896226,0.085952151689489,-0.03275454152590529,-0.0265874409540392
cost10,hold,2022,251,-0.03294390072493206,-0.01632537955482669,0.1052568957997697,0.0,0.772543083262129,0.22745691673787108,-0.02161173692789553,-0.1237986187675364,-0.07824800441714874
cost10,hold,2023,250,0.04557471876036342,0.052293292965422,0.0669257011172767,0.0,0.7648998860993247,0.2351001139006753,0.05133440286381852,-0.05048254543651853,-0.03483911963070596
cost10,hold,2024,252,0.07079609008715591,0.07727036071952065,0.06569764395757652,1.0,0.767220026033843,0.2327799739661569,0.07800079653705794,-0.031719217292620394,-0.024192538213770653
cost10,static,all,1740,0.029536822465347286,0.040678754979565336,0.08618558469650654,6.2266333817380595,0.7281093641981082,0.2718906358018917,0.03764423919755355,-0.19659828594919304,-0.16293123134562193
cost10,static,excluding_2020,1487,0.04365099083102778,0.052713703267100155,0.0777290697919055,5.227708678867409,0.74216999794911,0.25783000205088996,,,
cost10,static,2018,230,-0.0807687078866479,-0.07422222562585273,0.06606301164189214,1.427137726709834,0.7485112518805364,0.2514887481194637,-0.07356267746928413,-0.09384408113879905,-0.04505436101232185
cost10,static,2019,252,0.12301712277255582,0.12854248358919806,0.06069245321917292,0.5214019060714716,0.7514604754180535,0.24853952458194653,0.1350547061619496,-0.025550796414551935,-0.021912008372931946
cost10,static,2020,253,-0.05346825317116888,-0.030056296813178788,0.12493186505182226,0.9989247028706492,0.6454684061438015,0.35453159385619853,-0.03719106559109331,-0.1965982859491927,-0.16293123134562193
cost10,static,2021,252,0.11758627493391366,0.12552060427195744,0.07272931246773331,0.8203520274234168,0.7071999950031643,0.2928000049968356,0.13071744125405638,-0.04102554613439935,-0.03599244430533688
cost10,static,2022,251,-0.00041380128474385533,0.019061413120217266,0.11394505812001714,0.5797323396404175,0.7495604447273331,0.25043955527266687,0.01266704853290701,-0.12802375089335916,-0.07536602190926878
cost10,static,2023,250,0.036061000022679326,0.04422076721714619,0.0737553035131118,0.4706719732591804,0.7498273914766695,0.2501726085233305,0.042384911027708805,-0.046480718360715656,-0.03449966434600271
cost10,static,2024,252,0.05530872399613077,0.061876523863697575,0.06617048620831296,1.4084127057630889,0.7471041308568587,0.2528958691431414,0.06150531433619855,-0.037605301688942716,-0.022943242444806833
cost10,trend,all,1740,0.050534920390213275,0.05486386972832553,0.05372118972442968,16.87762133143083,0.3981351740767411,0.601864825923259,0.05486621578311768,-0.059349635468220585,-0.05803222171396705
cost10,trend,excluding_2020,1487,0.04671763332115594,0.0511512146175582,0.05436654177219825,14.573400550897155,0.3870032804462185,0.6129967195537814,,,
cost10,trend,2018,230,-0.018179529440482164,-0.014607805925347706,0.04879701845491833,3.0282797856456334,0.35985485880061846,0.6401451411993815,-0.015670601885879876,-0.042681492480141636,-0.03173546569122132
cost10,trend,2019,252,0.05606006969013739,0.057240504285816174,0.028052743130025416,2.357989731770072,0.41317102633642,0.58682897366358,0.058489020280682924,-0.013049678437645706,-0.008540255717000456
cost10,trend,2020,253,0.07295908841723125,0.07668489008291454,0.0498384166795274,2.304220780533678,0.4635625488932909,0.5364374511067093,0.07835332521926675,-0.05773909460255844,-0.03865884509174233
cost10,trend,2021,252,0.10038396014716318,0.10722372917031475,0.06752663189760305,1.685525610370386,0.5041909254090959,0.4958090745909041,0.11062892964482196,-0.03308982080555378,-0.03193664286993636
