source_date,execution_date,target_end,future_variance_5,year,rv21,iv_near_raw,ridge_A,ridge_B,ridge_C,gbm_A,gbm_B,gbm_C
2018-11-29,2018-11-30,2018-12-10,0.0018166424768505001,2018,0.00068731717179850002,0.0005800089409722216,0.00052375944986931503,0.000470447682173984,0.00047160764195479664,0.00040596509581307275,0.00049735977788881191,0.00047346164983779008
2018-12-07,2018-12-10,2018-12-17,0.00076531677162609997,2018,0.001049150998072,0.00079555669841269833,0.0012427011542243296,0.00090149246811190053,0.00082828135333667832,0.00092251692035942806,0.00073516348177246811,0.00090378836712327664
2018-12-14,2018-12-17,2018-12-24,0.0016438957708029001,2018,0.00092264683844549993,0.00064808200198412697,0.00096017553755501554,0.00064986751787342789,0.00053053967359146625,0.00071414528531121401,0.00063225800417519894,0.0007433711497825356
2018-12-21,2018-12-24,2019-01-02,0.0025667904776823999,2018,0.0010459454430924999,0.0013791929067460318,0.0019211487303727715,0.0019336091360093973,0.0020613823164136219,0.001396493125732993,0.0021330272378570054,0.0018580634896301356
2018-12-31,2019-01-02,2019-01-09,0.0018396983110805,2018,0.0016269705137175001,0.0010011634305555554,0.002651307800941265,0.0014356215481703951,0.0012077417721588855,0.0025345722451025894,0.0016024651504908324,0.0013159479006436157
2019-01-08,2019-01-09,2019-01-16,0.00018569634703600001,2019,0.0017500690891365,0.00061355600198412697,0.001742005506443178,0.00075775501837664259,0.00062781206186135724,0.0022478536028970458,0.0012110109206683525,0.00090538568842024939
2019-01-15,2019-01-16,2019-01-24,0.00042162860338519999,2019,0.0016595620425395,0.00045516134126984061,0.00080955217505240189,0.00039538702085739304,0.00036812191100504599,0.00045271454893350916,0.00035641553736317718,0.0003270044131688792
2019-01-23,2019-01-24,2019-01-31,0.00045412642447689998,2019,0.0014664752611810001,0.00054737200446428513,0.00047569150509384206,0.00036626990981019665,0.00039899642613444879,0.00042932059974668365,0.00029943777615197114,0.00037157280505257416
2019-01-30,2019-01-31,2019-02-07,0.0001603716349287,2019,0.00069090936401650007,0.00045516134126984131,0.00041163218325120755,0.00031336279890543614,0.00034990587089552515,0.00030488180517802534,0.00026373225262945753,0.00032901441306478461
2019-02-06,2019-02-07,2019-02-14,0.000180499625412,2019,0.00029506287773715863,0.00034545243055555562,0.00034756383295568393,0.00024236057976296095,0.00026881826613958052,0.00023610745580928457,0.00021359269119886846,0.0001816267706455593
2019-02-13,2019-02-14,2019-02-22,0.0001754030058148,2019,0.00032080747241242222,0.00037145001240079367,0.00040210413853181837,0.00027884149491404594,0.00033421115395543586,0.00027270203062018287,0.00025723364335698335,0.00031257475500245913
2019-02-21,2019-02-22,2019-03-01,4.4769397685083701e-05,2019,0.00022305985028461841,0.0002962380178571423,0.00038074520461188179,0.00022748306076140199,0.00025803617342598024,0.00020695251149680703,0.0001860302360457422,0.00023018438415990783
2019-02-28,2019-03-01,2019-03-08,0.00012661855309569999,2019,0.00020130109595973926,0.00027307161160714286,0.00027975189038360735,0.00018563711652803592,0.00021922416791460064,0.00021587608627816061,0.00023903369525891724,0.00018318249995680336
2019-03-07,2019-03-08,2019-03-15,0.00028966785713719999,2019,0.0001468505720729747,0.00037145001240079367,0.00053419240603475352,0.00036589538898774006,0.00039431054140987465,0.00032435093966526194,0.00036208037938203341,0.00041400120819233208
2019-03-14,2019-03-15,2019-03-22,0.0005260728029439,2019,0.00014943083368586444,0.0002295466984126984,0.00047661060662319859,0.00021836004887631962,0.00022574924789537542,0.00036539281978298225,0.00024880303687419659,0.00025603919106854717
2019-03-21,2019-03-22,2019-03-29,0.0001370238991326,2019,0.0001572219671015987,0.00027307161160714286,0.00041470333640593527,0.00024495506034431764,0.00026650897879086692,0.00031502617857326201,0.00027372440595272368,0.00026424939831954113
2019-03-28,2019-03-29,2019-04-05,0.0001720509904029,2019,0.0002576418051220648,0.00032037271626984116,0.00044863647105531512,0.00031802567962850169,0.00033264737898114788,0.00032568314646375498,0.0002646142623978311,0.00034707501585493159
2019-04-04,2019-04-05,2019-04-12,8.4125979098935091e-05,2019,0.00028001832738995313,0.00025084828571428569,0.00027301865722427021,0.00019729243619498265,0.00019744415254785059,0.00018118926950017468,0.00017784713182892708,0.00018363733935574335
2019-04-11,2019-04-12,2019-04-22,1.1474347002951012e-05,2019,0.0002139295302991798,0.00020919012698412655,0.00019790174445728044,0.00015582209655613666,0.00014729469383053506,0.00019262221831763812,0.00011954043823929259,0.00011648766638000201
2019-04-18,2019-04-22,2019-04-29,0.0001094839257548,2019,0.00021613310165917899,0.00018977857142857103,0.00018633711920522963,0.00013877356901018442,0.00014062640610118692,0.00019890852630290612,0.00012308118000177025,0.00018892775056978189
2019-04-26,2019-04-29,2019-05-06,0.00017372419646679999,2019,0.00010202435597046105,0.00020919012698412655,0.00017074792364332974,0.00016247057467891996,0.00016873356239786112,0.00021553081241691908,0.00012813249456849096,0.00016984725706148683
2019-05-03,2019-05-06,2019-05-13,0.00096761921902309997,2019,9.336777323043323e-05,0.00020919012698412655,0.00021102187338770052,0.00018629142569887111,0.00018554858987783839,0.00024231687585515082,0.00014940521690377307,0.00020353969471742132
2019-05-10,2019-05-13,2019-05-20,0.000286232421107,2019,0.00015715845822222995,0.00037145001240079367,0.00032274377737173449,0.00038089576551765514,0.00036657227583919666,0.00030974782726887176,0.00042419725190154857,0.00037411007836652083
2019-05-17,2019-05-20,2019-05-28,0.00033361529279670002,2019,0.00035658623364886977,0.00037145001240079367,0.00049415335290409646,0.00041023354204970419,0.00039044179199756361,0.00047726572822277146,0.00044056595611890819,0.00042806473089436014
2019-05-24,2019-05-28,2019-06-04,0.00070448761983410001,2019,0.00040426505984009361,0.00042630349999999941,0.00047658120850313127,0.00045240140643269751,0.00046626679490916877,0.0005380941381320282,0.00041201997184016982,0.00041306565307737186
2019-06-03,2019-06-04,2019-06-11,0.00023656700534589999,2019,0.00046253877525490549,0.00061355600198412697,0.00063538056455126831,0.0007309309588917572,0.00077227333329242759,0.00068007512178562784,0.0006580289469161082,0.00065851471138216305
2019-06-10,2019-06-11,2019-06-18,0.0001299463443379,2019,0.00053184126173200002,0.00037147716071428573,0.00045373371837247766,0.00035599312322879498,0.00036430995816351625,0.00029758420088310577,0.00032093842637853247,0.00032105413079418812
2019-06-17,2019-06-18,2019-06-25,0.0001962774235416,2019,0.00032909281403062883,0.00034545243055555562,0.00021776697139579623,0.00024631123739106913,0.00025321691112142761,0.00018670462961492879,0.00017797656923247896,0.00020591467469467575
2019-06-24,2019-06-25,2019-07-02,0.0001283133174512,2019,0.00030061247320279782,0.00034545243055555562,0.00024458724796246983,0.00026448554903193093,0.00028979330012692152,0.00019415582104665167,0.00022216325036434381,0.00023373898452428506
2019-07-01,2019-07-02,2019-07-10,0.0001193381270537,2019,0.00027428127008721981,0.00025084828571428569,0.00018914906260069202,0.00017034335881912471,0.00018775684087948293,0.00019970231928938411,0.00019084547389289759,0.00022501524260015788
2019-07-09,2019-07-10,2019-07-17,8.2610614388291731e-05,2019,0.00013623156743611435,0.00027307161160714286,0.00022194016750398915,0.00021775314631838531,0.00022879852998283721,0.00021263274011708023,0.00024293525981783525,0.00023327950033195311
2019-07-16,2019-07-17,2019-07-24,0.0001231476992737,2019,0.00014013344267576862,0.00020919012698412655,0.00019135856557902137,0.00015484856823795134,0.00016309368955689214,0.0002064988558507793,0.00013910548668142378,0.00020867172508335602
2019-07-23,2019-07-24,2019-07-31,0.00019789767851300001,2019,0.00012621025939041865,0.00018977857142857103,0.00027650095995769542,0.00016996195464231387,0.00016744000136658242,0.00024334892565676345,0.00013822030950805101,0.0001295578853528807
2019-07-30,2019-07-31,2019-08-07,0.0012602199495112001,2019,0.00011676801054701204,0.00025084828571428569,0.00024443359852360813,0.00021254213444157517,0.00022232436706852673,0.00022564119756954796,0.00025672538697523459,0.00023731368763643478
2019-08-06,2019-08-07,2019-08-14,0.0017132445776819999,2019,0.0004018569233898878,0.00057997501785714289,0.00077656864502537051,0.00072801901057744376,0.00073210434430435686,0.00048061951867293148,0.00059691876615620618,0.00079887551716418777
2019-08-13,2019-08-14,2019-08-21,0.00048975203946030003,2019,0.00058351109578300001,0.00045516134126984131,0.00068343685603782173,0.00051399571445428333,0.00050630705243232834,0.00045564615425745304,0.00036443591370961955,0.0003724945452126571
2019-08-20,2019-08-21,2019-08-28,0.00086290737628940003,2019,0.00087338029803599995,0.00048496419841269838,0.00083652746768866958,0.00055446518476266098,0.00052835818938693662,0.0010320231978932287,0.00061834914443961557,0.00074613961256570177
2019-08-27,2019-08-28,2019-09-05,0.0004862256327154,2019,0.0010485571130639999,0.0006835161909722222,0.00097571337752802567,0.00081495541800660288,0.00085735536954358992,0.0011383853370463199,0.00094206240803084611,0.0013436409886880298
2019-09-04,2019-09-05,2019-09-12,6.3070526892234477e-05,2019,0.00085314879177499992,0.00042630349999999941,0.00039202888657733568,0.00033100587653836364,0.00032259976998572342,0.00046512862151526708,0.00036751128504079251,0.00058315502529756192
2019-09-11,2019-09-12,2019-09-19,1.677068005700032e-05,2019,0.00072118564846199997,0.00025082597668650791,0.00033251150428283209,0.00018241987731815667,0.00017484559399247743,0.00031438403686637992,0.00019832346248820716,0.00023983217887900651
2019-09-18,2019-09-19,2019-09-26,0.00012367978837749999,2019,0.00036995081852660426,0.00025082597668650791,0.00023518320028691807,0.00016732630132887166,0.00016490709132445337,0.00025487870446802162,0.00018037050990096768,0.00021369952349769512
2019-09-25,2019-09-26,2019-10-03,0.00057800689073479999,2019,0.00017859140094035418,0.00039839067460317409,0.00029283956417133116,0.00032023452878708592,0.00034681026734241364,0.00035841893975014754,0.00033680077762097526,0.00031536773831929881
2019-10-02,2019-10-03,2019-10-10,0.00057893432457309997,2019,0.00023940236144811286,0.00071993125446428562,0.00058201391429558546,0.00078145643632013229,0.00080060632438110394,0.00046011742838191134,0.00059171519852432093,0.00078196834429985595
2019-10-09,2019-10-10,2019-10-17,0.00021593211884040001,2019,0.00031288644897503007,0.00057997501785714289,0.00070619198471179388,0.00066191113298592918,0.00066096235087479609,0.00056814016169549853,0.00073478858167110429,0.00074459351816125651
2019-10-16,2019-10-17,2019-10-24,8.6703959089600775e-05,2019,0.00035434393445301574,0.0002962380178571423,0.00052791930479578015,0.0002869157930356647,0.00025988212696145124,0.00035461984945996344,0.00027338843545840854,0.00024780205245726383
2019-10-23,2019-10-24,2019-10-31,6.4872665072279162e-05,2019,0.00035620146198345204,0.0002962380178571423,0.00036959021096014241,0.00024072673158229333,0.00023385404472643482,0.00024284629353141671,0.00018765310219204942,0.00018130340605731319
2019-10-30,2019-10-31,2019-11-07,0.0001147132946512,2019,0.00031513204493182039,0.00020919012698412655,0.00027498912315906477,0.00014921755667002647,0.00014312821330915939,0.00017384531999857538,9.6980391573171521e-05,8.0453060696680426e-05
2019-11-06,2019-11-07,2019-11-14,1.6377488030921897e-05,2019,0.00014396626979013772,0.00022954669841269797,0.00021990037290521881,0.00016722667393414441,0.00018706540117370573,0.00030052030666766064,0.00021577511567966585,0.00018545165817150707
2019-11-13,2019-11-14,2019-11-21,6.9090769297476719e-05,2019,6.9477548238642796e-05,0.00025084828571428569,0.00017570416489017389,0.00019022750218411992,0.00019467546659813744,0.00022139762871601905,0.00024686622559902459,0.00022916143439731385
2019-11-20,2019-11-21,2019-11-29,0.0001032490982715,2019,6.5135529986022685e-05,0.00025082597668650748,0.00019422674846595228,0.00020545228401215948,0.0002203906831740208,0.00020142124857555261,0.00025564503525321396,0.00023543368000698283
2019-11-27,2019-11-29,2019-12-06,0.00024179909533929999,2019,7.2884740498012059e-05,0.00018979797668650794,0.00017397834375925309,0.00015535818144088123,0.00016807165851361275,0.00021508137553288313,0.00013775564522802754,0.00013330064726329192
2019-12-05,2019-12-06,2019-12-13,9.3210773019719874e-05,2019,8.5765639665438771e-05,0.0002962380178571423,0.00023385108973901814,0.00028040011919753567,0.00025703796602468808,0.00025129672587962353,0.00030231914721870392,0.00031831837298120148
2019-12-12,2019-12-13,2019-12-20,8.2792837916715982e-05,2019,0.00012124092001194094,0.0002295466984126984,0.00022292461126818569,0.00020174698560442494,0.00019343466873861736,0.00024231687585515082,0.00023608634061567126,0.0002392861035898866
2019-12-19,2019-12-20,2019-12-30,6.114824358173927e-05,2019,0.00012342516355865913,0.00015380797668650758,0.00017762058963707538,0.0001205076032215586,0.00011435998802175025,0.00021220660153709205,0.00014455191413706285,0.00015468564070000163
2019-12-27,2019-12-30,2020-01-07,0.0001727458560728,2019,0.00011475585311129405,0.00020919012698412655,0.00015980255884490862,0.00015806306892907269,0.00016469370653451524,0.00021913205419473627,0.00014808200891010273,0.00018324111211345302
2020-01-06,2020-01-07,2020-01-14,0.00013153183273119999,2020,0.00011615979224310995,0.00025084828571428569,0.00017127091869185895,0.00020714512400644435,0.000218692016946324,9.6102862444234636e-05,0.00016454858665883025,0.00016831849468808003
2020-01-13,2020-01-14,2020-01-22,8.723062010846969e-05,2020,0.00012378696388851162,0.00020919012698412655,0.00013540953050717933,0.00015860992712232849,0.00017695040631108335,0.00012033824865690739,0.00013849298560137749,0.0001887937191948278
2020-01-21,2020-01-22,2020-01-29,0.0004515732450981,2020,0.00011631174300995295,0.00020919012698412655,0.00012758161125669482,0.00015650904440569596,0.00016276173313050946,0.00011848574485364319,0.0001456654714011908,0.00019484901570932561
2020-01-28,2020-01-29,2020-02-05,0.00076172348214110001,2020,0.00020786315211932701,0.00037145001240079367,0.00026760368818130772,0.00036271624164652182,0.00037328565411324128,0.0001512419607733063,0.00030887833598375883,0.00033919830291078795
2020-02-04,2020-02-05,2020-02-12,0.00013940306030430001,2020,0.00031491879585055855,0.00037145001240079367,0.00030122690666940837,0.00034458355069828334,0.00037903647034087727,0.00033998856084629356,0.00040102403923234869,0.00034082984368908069
2020-02-11,2020-02-12,2020-02-20,5.0061729416108095e-05,2020,0.00034475866523222458,0.0002962380178571423,0.0002281542785810388,0.00023036874380581252,0.0002467823477778487,0.000240472588708814,0.00021594753762030052,0.00018063014617189028
2020-02-19,2020-02-20,2020-02-27,0.0043166764828358002,2020,0.00033087348469846461,0.00027307161160714286,0.00019079189978416457,0.0001953293757392569,0.0002287610259874088,0.0001924870844950608,0.00018625029032335742,0.00021249355799245203
2020-02-26,2020-02-27,2020-03-05,0.0054972320116616997,2020,0.00077754283870450005,0.0011358203888888888,0.00094610661361643495,0.0014986009479888139,0.0019756388342821395,0.00069531749158213425,0.001194821893040381,0.0015290742634341194
2020-03-04,2020-03-05,2020-03-12,0.0220464603919651,2020,0.0021954977706845,0.0012790212504960308,0.0017485743682761816,0.001682321160448226,0.0021780017479443264,0.0013345736123258863,0.0023081769084400024,0.0024419167374008233
2020-03-11,2020-03-12,2020-03-19,0.025627816330160501,2020,0.0052001593458290002,0.0048207380401785686,0.012435187069638915,0.014000786838214705,0.038680584554048721,0.0032683593277651785,0.0026139568922763845,0.0029011530209194919
2020-03-18,2020-03-19,2020-03-26,0.013574762537057101,2020,0.0136960424493895,0.0099329350600198419,0.081996169485996251,0.05732746371754583,0.24996958474907394,0.0032683593277651785,0.0026139568922763845,0.0029011530209194919
2020-03-25,2020-03-26,2020-04-02,0.0048022386792549998,2020,0.0156311833274645,0.0063581791116071413,0.025208858128907011,0.018627475589436972,0.061683459583275681,0.0032683593277651785,0.0026139568922763845,0.0029341239418343734
2020-04-01,2020-04-02,2020-04-09,0.0057571695145253003,2020,0.016278345391458501,0.0051112500496031735,0.017488263558383978,0.011966782835588465,0.033712891758262219,0.0032683593277651785,0.0026139568922763845,0.0029341239418343734
2020-04-08,2020-04-09,2020-04-17,0.0021239976022649001,2020,0.014796564157313001,0.0027304569687499978,0.0046733583979446762,0.0031213302402085964,0.0048122333206035844,0.0021460347370688753,0.0024255123831598648,0.0027364367840862821
2020-04-16,2020-04-17,2020-04-24,0.0019401794187499999,2020,0.0067266458531964994,0.0025192672400793639,0.00093543553628727314,0.0013799083359476011,0.0023738496263521836,0.0013967879715606828,0.0014055574280739771,0.0019123495488995717
2020-04-23,2020-04-24,2020-05-01,0.0017012799018951,2020,0.0042555204193779998,0.0025192672400793639,0.00079036913052065599,0.0013320220484108784,0.0021247784454233917,0.0013967879715606828,0.0014055574280739771,0.0017159230119750712
2020-04-30,2020-05-01,2020-05-08,0.00055160676094220004,2020,0.0032008945064384998,0.0015909209766865077,0.00078852731595875658,0.00086309522979035431,0.0010364699030158942,0.0013739390177418826,0.0014035150230555385,0.0013348437328199404
2020-05-07,2020-05-08,2020-05-15,0.00088634579347720004,2020,0.0017538122186005001,0.0014831950019841256,0.0010835091436082523,0.0010305273256525076,0.0011950839055891137,0.001250398411028929,0.0014035150230555385,0.0018464559934809725
2020-05-14,2020-05-15,2020-05-22,0.0013422418454199,2020,0.0013790782918265,0.0015909209766865077,0.0018562746779817135,0.0015149048854669375,0.0018929752207988702,0.0016410088958700786,0.0017252427519521025,0.0019968035528154823
