date,asset,target,label_end,zero,past_mean,ridge1,ridge100,gbm2,gbm3,mlp16,mlp32,sequence16,sequence32,selected,selected_candidate
2018-01-05 00:00:00+00:00,GLD,0.011182121086294128,2018-01-16 00:00:00+00:00,0.0,0.0005547348358861711,-0.001867784782080226,-0.0015743885672343696,0.008961893939336194,0.009586114448192731,0.0003245892466177397,0.00352861422657908,-0.007346456479879808,-0.011955582278257403,0.008961893939336194,gbm2
2018-01-05 00:00:00+00:00,QQQ,0.022603864159129516,2018-01-16 00:00:00+00:00,0.0,0.0032434716318735764,0.0014826562512686168,0.0010999228621422755,-0.0024123880559204646,-0.0009913344824044315,-0.0005148246390565775,-0.00902617270162704,-0.0009126923721485536,-0.0019159402632709327,-0.0024123880559204646,gbm2
2018-01-05 00:00:00+00:00,SPY,0.022099609450416446,2018-01-16 00:00:00+00:00,0.0,0.002351201089459955,0.0014884516513109952,0.0010247094374207031,0.002727108631745077,0.003471098487482681,0.0005909330941366403,0.0025339223078798255,0.003961912225756296,0.006998762382981463,0.002727108631745077,gbm2
2018-01-12 00:00:00+00:00,GLD,-0.0005529201869503009,2018-01-23 00:00:00+00:00,0.0,0.0005547348358861711,-0.0015409455142027615,-0.0014014614695219382,0.003221136086025965,0.003324037337311124,-0.006360512760343841,-0.008592736277414427,-0.0168610334536076,-0.007492919788450971,0.003221136086025965,gbm2
2018-01-12 00:00:00+00:00,QQQ,0.018480713825732353,2018-01-23 00:00:00+00:00,0.0,0.0032434716318735764,0.0016023296930589073,0.0011853407050910908,-0.0016487330516936148,-0.00215728150431497,-0.005778693868325073,-0.00948136440299809,0.0009478196291340946,-0.025352376005923164,-0.0016487330516936148,gbm2
2018-01-12 00:00:00+00:00,SPY,0.012135297171326664,2018-01-23 00:00:00+00:00,0.0,0.002351201089459955,0.0014123438748552292,0.0008669565232777752,0.00310382983287887,0.0025112086892902594,-4.9096602089850896e-05,-0.0017387006877787891,0.0062946229875595235,-0.011661956465691221,0.00310382983287887,gbm2
2018-01-19 00:00:00+00:00,GLD,0.008457826865515106,2018-01-29 00:00:00+00:00,0.0,0.0005547348358861711,-0.0014601091717165579,-0.0013304134564725931,0.006163485145095774,0.007112133422701787,-0.0062985868642903035,-0.0056471557104963675,-0.016679809366579423,-0.012344182218456306,0.006163485145095774,gbm2
2018-01-19 00:00:00+00:00,QQQ,0.025800027219096355,2018-01-29 00:00:00+00:00,0.0,0.0032434716318735764,0.0013242723232316277,0.000889489186302663,-0.0016487330516936148,-0.00197584256428191,-0.0054279577003153575,-0.008627640128430307,0.00032281635972732813,-0.013718557667190554,-0.0016487330516936148,gbm2
2018-01-19 00:00:00+00:00,SPY,0.020558700475001634,2018-01-29 00:00:00+00:00,0.0,0.002351201089459955,0.001311655203588521,0.0007284925765908476,0.00310382983287887,0.0031153235716212292,-0.0005697292834687295,-0.0040227836693954,-3.608263013231694e-05,0.01013291597773232,0.00310382983287887,gbm2
2018-01-26 00:00:00+00:00,GLD,-0.005957063217767233,2018-02-05 00:00:00+00:00,0.0,0.0005547348358861711,-0.002270135449264976,-0.002173089080935243,0.005588555882065516,0.005110970369363515,-0.006120924271598946,-0.0029410074939804297,0.0015116703694578253,0.0023679763629610344,0.005588555882065516,gbm2
2018-01-26 00:00:00+00:00,QQQ,-0.04397010111632982,2018-02-05 00:00:00+00:00,0.0,0.0032434716318735764,0.002839845406593594,0.0020050167711669234,-0.0024123880559204646,-0.0018574759581315786,-0.0042652973282611,-0.012050344226799117,-0.0022531380084837736,-0.00015378917607991095,-0.0024123880559204646,gbm2
2018-01-26 00:00:00+00:00,SPY,-0.04364697871849743,2018-02-05 00:00:00+00:00,0.0,0.002351201089459955,0.002178215749920593,0.0013596568537881646,0.0023401748286520203,0.002229069757947705,-0.0018241709849610005,-0.004679092727214896,0.006078290434410914,-0.0016888969381633574,0.0023401748286520203,gbm2
2018-02-02 00:00:00+00:00,GLD,-0.01285284069815773,2018-02-12 00:00:00+00:00,0.0,0.0005547348358861711,-0.002038161591017815,-0.001808652621676273,-0.001739825334030184,-0.0023107565676148147,-0.0021249948004050884,-0.0049488363991492985,0.006696503644894308,0.008984395662213616,-0.001739825334030184,gbm2
2018-02-02 00:00:00+00:00,QQQ,-0.03293088056559623,2018-02-12 00:00:00+00:00,0.0,0.0032434716318735764,0.005409326410684254,0.004701180202256071,0.002932933350935672,0.0026849128417865535,0.011628208888903315,0.02015679498992176,0.021621952445101233,0.019251262279284007,0.002932933350935672,gbm2
2018-02-02 00:00:00+00:00,SPY,-0.03518004610841485,2018-02-12 00:00:00+00:00,0.0,0.002351201089459955,0.005079960416688246,0.004319802901825297,0.008737424608981957,0.009827702527377788,0.015304950139592821,0.025668663901887028,0.007702942723096054,0.012141006459310488,0.008737424608981957,gbm2
2018-02-09 00:00:00+00:00,GLD,0.016694594593277046,2018-02-20 00:00:00+00:00,0.0,0.0005547348358861711,-0.0009979866295526493,-0.0008298423636545685,-0.0009754351236867911,-0.0014120563432280934,-0.0007183546235327376,-0.005814150642840118,0.00892672192942549,-0.0070814502511057234,-0.0009754351236867911,gbm2
2018-02-09 00:00:00+00:00,QQQ,0.04235878812300253,2018-02-20 00:00:00+00:00,0.0,0.0032434716318735764,0.009580834323569326,0.008908468081273477,0.005510082442432829,0.0048928687020451354,0.017705818069533544,0.016433151240580608,0.002443408918714307,0.006000261047943518,0.005510082442432829,gbm2
2018-02-09 00:00:00+00:00,SPY,0.031080479379886672,2018-02-20 00:00:00+00:00,0.0,0.002351201089459955,0.009014424640965073,0.008273299863616492,0.005486497682321159,0.005477418927985026,0.01983544487972431,-0.0017314277135289412,-0.007134892700074593,-0.028638847683944063,0.005486497682321159,gbm2
2018-02-16 00:00:00+00:00,GLD,-0.009585176244529925,2018-02-27 00:00:00+00:00,0.0,0.0005547348358861711,-0.003165190640807709,-0.002861162676600837,-0.00046615729232487376,-0.0014595030017336148,0.003091147399839674,0.004429485219334799,0.0009166700684998663,0.011513480775323395,-0.00046615729232487376,gbm2
2018-02-16 00:00:00+00:00,QQQ,0.03692657646224973,2018-02-27 00:00:00+00:00,0.0,0.0032434716318735764,0.004040127317906888,0.0035992975933824734,-0.0005967745643432769,0.00012440185975397792,7.755056529784365e-05,0.007071241054013735,0.0009314577362121268,0.009279630020825819,-0.0005967745643432769,gbm2
2018-02-16 00:00:00+00:00,SPY,0.022350563026704906,2018-02-27 00:00:00+00:00,0.0,0.002351201089459955,0.005268161829712807,0.004714322058580515,0.0011932557115332957,0.002814637976569947,0.0048573240340621495,0.0012714454928001617,-0.0006563233876682872,-0.024881036286695978,0.0011932557115332957,gbm2
2018-02-23 00:00:00+00:00,GLD,-0.008699078692515516,2018-03-05 00:00:00+00:00,0.0,0.0005547348358861711,-0.002264551652560377,-0.0018992952560158314,-0.0019769498765033248,-0.0011153533435895495,0.0019217831564621029,-0.0002772429299275647,0.010083124286221332,0.014378696597518382,-0.0019769498765033248,gbm2
2018-02-23 00:00:00+00:00,QQQ,-0.02219445963190525,2018-03-05 00:00:00+00:00,0.0,0.0032434716318735764,0.002957309433142519,0.0027671532123530605,-0.004252122101599829,-0.00292250389065737,-0.005502006088120583,-0.00966293941965968,0.01121136788476524,0.019770124954036183,-0.004252122101599829,gbm2
2018-02-23 00:00:00+00:00,SPY,-0.029717831223368796,2018-03-05 00:00:00+00:00,0.0,0.002351201089459955,0.0047455143699495685,0.004351555728929989,0.0010547621482910972,0.004785659041899039,0.005664990369362715,-0.0043485494279774705,0.01868244195402438,0.019099920337527405,0.0010547621482910972,gbm2
2018-03-02 00:00:00+00:00,GLD,-0.002473055942300184,2018-03-12 00:00:00+00:00,0.0,0.0005547348358861711,-0.0026406845228974683,-0.002310114581080712,-0.002322108012478791,-0.0017409512714669556,0.0028506014797222146,0.0028737306093228597,0.001587443632682816,-0.002823517511502453,-0.002322108012478791,gbm2
2018-03-02 00:00:00+00:00,QQQ,0.05120755068042637,2018-03-12 00:00:00+00:00,0.0,0.0032434716318735764,0.0035999415885573636,0.003420382234855962,0.0012096714526015817,0.0017281318345354726,0.0005917865598283395,-0.013729329608515521,0.013991771162518422,0.04388664617797792,0.0012096714526015817,gbm2
2018-03-02 00:00:00+00:00,SPY,0.042841641923399676,2018-03-12 00:00:00+00:00,0.0,0.002351201089459955,0.007167697725360407,0.006710463966007048,0.0053432107780963,0.0053385892766716556,0.01111495353382045,-0.010349283605326847,0.02153359696669634,0.06428625637010209,0.0053432107780963,gbm2
2018-03-09 00:00:00+00:00,GLD,-0.0037588069198802865,2018-03-19 00:00:00+00:00,0.0,0.0005547348358861711,-0.003176462028979019,-0.002982806065471505,-0.0010220159591163799,-0.003898841849783986,-0.0023296252737966313,-0.0021898173889528054,-0.00933039709040006,0.007752494631564342,-0.0010220159591163799,gbm2
2018-03-09 00:00:00+00:00,QQQ,-0.02473467592077261,2018-03-19 00:00:00+00:00,0.0,0.0032434716318735764,0.0033302682497865998,0.0025675858851478216,0.0011844463684211803,-0.002182605061313178,-2.703002914035524e-05,-0.002277152506227684,0.016924603231089512,-0.009180285413474255,0.0011844463684211803,gbm2
2018-03-09 00:00:00+00:00,SPY,-0.0170312279821484,2018-03-19 00:00:00+00:00,0.0,0.002351201089459955,0.005689104460450011,0.004853888998179733,0.005010135885705627,0.005983958893333247,0.009532034897915478,0.004660051595877159,0.019860028918607563,-0.0046738910910656935,0.005010135885705627,gbm2
2018-03-16 00:00:00+00:00,GLD,0.027936127201244387,2018-03-26 00:00:00+00:00,0.0,0.0005547348358861711,-0.0035563447152805096,-0.003233282013980443,-0.000562693651547337,0.004119308802504118,0.002723360284616345,0.0009542168950154817,-0.011847550849550756,-0.02177019149729168,-0.000562693651547337,gbm2
2018-03-16 00:00:00+00:00,QQQ,-0.04364275378396998,2018-03-26 00:00:00+00:00,0.0,0.0032434716318735764,0.0025112352625686384,0.002200613348078159,0.0018461230392020779,-0.0005152275879058578,0.0030635746919084905,0.010846066218537795,0.011166042974386059,0.004575915461134748,0.0018461230392020779,gbm2
2018-03-16 00:00:00+00:00,SPY,-0.041046611638161035,2018-03-26 00:00:00+00:00,0.0,0.002351201089459955,0.00457259835722105,0.004120316688389204,0.007879389870450941,0.006890409061358568,0.014811543053078411,0.02290091454796288,0.0073752299366598205,-0.004851946766826289,0.007879389870450941,gbm2
2018-03-23 00:00:00+00:00,GLD,-0.011792285046804185,2018-04-03 00:00:00+00:00,0.0,0.0005547348358861711,-0.004092595647196586,-0.0037709961070815402,-0.00265203843363045,-0.004247031788810476,0.0005785442891910503,0.0060901087300233425,-0.00249947442371961,0.01834510896377944,-0.00265203843363045,gbm2
2018-03-23 00:00:00+00:00,QQQ,-0.02999045645703513,2018-04-03 00:00:00+00:00,0.0,0.0032434716318735764,0.008176356145233734,0.007769069904187373,0.011110596650163482,0.012782288142132009,0.022008613487727605,0.03278027294125505,-0.006087960351287272,-0.04378162394263361,0.011110596650163482,gbm2
2018-03-23 00:00:00+00:00,SPY,-0.0124363004767708,2018-04-03 00:00:00+00:00,0.0,0.002351201089459955,0.008952354267512942,0.008362380518288803,0.010428315429014075,0.016952713930680364,0.024104191142766802,0.025685735406648397,-0.0010588898686339,-0.027595238921608756,0.010428315429014075,gbm2
2018-03-29 00:00:00+00:00,GLD,-0.0015791912769604899,2018-04-09 00:00:00+00:00,0.0,0.0005547348358861711,-0.0012447089376477947,-0.0010275347897774863,-0.00027428149189748127,-0.0025819058227450576,-0.000195557181145532,-0.001094974792646064,-0.0006599439275996489,-0.007794774415024875,-0.00027428149189748127,gbm2
2018-03-29 00:00:00+00:00,QQQ,-0.006352804172410242,2018-04-09 00:00:00+00:00,0.0,0.0032434716318735764,0.008577360713583547,0.008054309223629288,0.005563274595813044,0.002705094648834838,0.01294489694619954,0.020037143058056105,0.026279016897764088,0.027517254230888962,0.005563274595813044,gbm2
2018-03-29 00:00:00+00:00,SPY,-0.004494456572837646,2018-04-09 00:00:00+00:00,0.0,0.002351201089459955,0.00818876211991173,0.007483620648228353,0.007931882368793896,0.012130896970784953,0.013786636978969861,0.032420481281941645,0.017333917069454446,0.029577047217348947,0.007931882368793896,gbm2
2018-04-06 00:00:00+00:00,GLD,0.0102016682219086,2018-04-16 00:00:00+00:00,0.0,0.0005547348358861711,-0.0015511935001995389,-0.001258365834405739,-0.0012757962447140143,-0.0013556866367234579,0.0003412917530137749,0.0067262971475152275,-0.0008145171801518325,0.009224469887201141,-0.0012757962447140143,gbm2
2018-04-06 00:00:00+00:00,QQQ,0.028611282626097356,2018-04-16 00:00:00+00:00,0.0,0.0032434716318735764,0.009865045434838755,0.009461020296512499,0.007270579339361977,0.010322432818638639,0.012577412050086173,0.02065645400395403,0.0008034624301673476,0.0035005108644594277,0.007270579339361977,gbm2
2018-04-06 00:00:00+00:00,SPY,0.02154015604582482,2018-04-16 00:00:00+00:00,0.0,0.002351201089459955,0.009244847541343346,0.00865439351812627,0.010472296540433237,0.016165702410614304,0.015213135706181491,0.027322994342691694,-0.003944086388287147,0.013774906457783802,0.010472296540433237,gbm2
