scenario,policy,period,observations,ce,annualized_mean,annualized_volatility,turnover,average_exposure,average_cash,cagr,maximum_drawdown,worst_21_session_return
cost25,constant75,2018,247,-0.04353954691379872,-0.02833514928437272,0.10067902009000684,1.1943912366112273,0.7498133486609975,0.2501866513390024,-0.032838526824071734,-0.09629580742903021,-0.047002639466971696
cost25,constant75,2019,252,0.18921017611009813,0.1963773737874155,0.06912403189107418,0.36952315972132194,0.750484333507153,0.24951566649284695,0.21400358071925707,-0.03633345779919184,-0.033172391575341575
cost25,constant75,2020,253,0.17335502621505472,0.22499008598195475,0.1855353690753689,0.6580437057581053,0.7509735973216356,0.24902640267836437,0.23081211219940512,-0.1761878662642935,-0.1742600672015988
cost25,constant75,2021,252,0.10855879141521904,0.12023896540092704,0.08824274846772773,0.3961303398671975,0.7501384413462018,0.24986155865379836,0.12336964852274224,-0.054042671824743316,-0.04224060242915617
cost25,constant75,2022,251,-0.1660142293173465,-0.13171817050823498,0.15120859501388917,0.5771131848999825,0.7499572117410219,0.250042788258978,-0.13336978535269295,-0.1756808328896059,-0.08838307884389507
cost25,constant75,2023,250,0.19569663876814714,0.20602921964393503,0.08299630865601951,0.3821397352647279,0.7505578190689106,0.24944218093108944,0.2244845945119467,-0.05714456466369067,-0.04554127679453501
cost25,constant75,2024,232,0.18927734345579528,0.20158845058721314,0.09059472807111121,1.121427615390001,0.7471973051524566,0.25280269484754336,0.21825826629714573,-0.06032978898663588,-0.04683984810274677
cost25,constant75,exclude_2018,1490,0.1141150770483666,0.13551971401244772,0.11945609225173108,3.504377740901336,0.7499206369765189,0.250079363023481,,,
cost25,constant75,exclude_2019,1485,0.0751390174757263,0.09793837967062513,0.12328655561982102,4.329245817791241,0.7498071341215335,0.2501928658784666,,,
cost25,constant75,exclude_2020,1484,0.07774707422671931,0.09299400286514319,0.10081973562890643,4.040725271754458,0.7497232655605836,0.25027673443941656,,,
cost25,constant75,exclude_2021,1485,0.08881449034973589,0.11085883685136257,0.12122801244384258,4.302638637645366,0.7498658309730889,0.2501341690269112,,,
cost25,constant75,exclude_2022,1486,0.1352631102600056,0.15342318492790982,0.11003052506131875,4.1216557926125805,0.7498966258864624,0.25010337411353756,,,
cost25,constant75,exclude_2023,1487,0.07420208761936452,0.09644807471037208,0.12178118927269393,4.316629242247836,0.7497956902804654,0.2502043097195346,,,
cost25,constant75,exclude_2024,1505,0.07664200587259844,0.0984432368565273,0.12055767909712721,3.5773413621225627,0.7503228381520994,0.24967716184790054,,,
cost25,constant50,all,1737,0.06542836750485352,0.07454806893528888,0.07797307839006727,3.449311034289659,0.5001739354656768,0.4998260645343232,0.07411386379443363,-0.12082641101368896,-0.11873108070273908
cost25,constant50,2018_2020,752,0.07681352390207548,0.0878107707267888,0.08562416646684637,1.6191556548220278,0.5005855724329559,0.49941442756704413,0.0877677482485879,-0.12010646760039989,-0.11873108070273908
cost25,constant50,2021_2024,985,0.05672804133067617,0.06442263568939251,0.07162213046592206,1.8301553794676308,0.49985967049167274,0.5001403295083272,0.06380526570289025,-0.12082641101369096,-0.059667542288562525
cost25,constant50,2018,247,-0.02578012579390978,-0.019035471699680288,0.06705547004398418,0.8263858941852804,0.4997614384260822,0.5002385615739177,-0.021052131908210647,-0.06486370864260893,-0.031518258430374924
cost25,constant50,2019,252,0.1276573954375604,0.130845256732102,0.04610033473878185,0.2706252578891949,0.5006505686303461,0.49934943136965393,0.13854779813327056,-0.024348297748752246,-0.022212016212566743
cost25,constant50,2020,253,0.12634465087760896,0.1492587209481285,0.12359630542083244,0.5221445027475526,0.5013254224644004,0.49867457753559963,0.15210062081820674,-0.12010646760040011,-0.11873108070273941
cost25,constant50,2021,252,0.07478781746927553,0.07996855961460769,0.05876927851257075,0.30135895454232103,0.50019227681843,0.49980772318156996,0.08137777621696052,-0.03628912898023118,-0.028264986121873337
cost25,constant50,2022,251,-0.1037227265669655,-0.0884706551410883,0.10083673743855198,0.4470643101939503,0.4999607501979608,0.5000392498020392,-0.08930843630829455,-0.11942389224244798,-0.059667542288562636
cost25,constant50,2023,250,0.1326708011876946,0.13726866959363138,0.05536466024421956,0.29513180504493486,0.5007523471732294,0.49924765282677064,0.14534557848881358,-0.038356251853250645,-0.030549629446313675
cost25,constant50,2024,232,0.12898468600492463,0.13445338867748183,0.06038047516958438,0.7866003096864247,0.4984270973407663,0.5015729026592337,0.1417961949696016,-0.04043845037177962,-0.0312673164922348
cost25,constant50,exclude_2018,1490,0.08055345168930847,0.0900615820472603,0.07961628961442425,2.6229251401043783,0.5002423158474081,0.49975768415259186,,,
cost25,constant50,exclude_2019,1485,0.05486921074706823,0.06499460676370848,0.08215999033041264,3.1786857764004637,0.5000930522619753,0.49990694773802474,,,
cost25,constant50,exclude_2020,1484,0.0550358132883868,0.061811010337412584,0.06720712784135216,2.927166531542106,0.4999776240029563,0.5000223759970437,,,
cost25,constant50,exclude_2021,1485,0.0638361904558136,0.07362822809273782,0.08079619478219759,3.1479520797473377,0.5001708229936943,0.4998291770063057,,,
cost25,constant50,exclude_2022,1486,0.09402132913665158,0.1020835330962382,0.0733130454948123,3.0022467240957083,0.5002099445519463,0.49979005544805366,,,
cost25,constant50,exclude_2023,1487,0.05412431414306083,0.0640032470357693,0.08115389862357601,3.1541792292447237,0.5000766907266799,0.49992330927331996,,,
cost25,constant50,exclude_2024,1505,0.05563077420273922,0.06531349472918341,0.08034392956303207,2.662710724603234,0.5004432154955633,0.49955678450443675,,,
cost25,trend,all,1737,0.09662651660296652,0.11625682594692534,0.11439787102902109,20.31645466220661,0.821730034140658,0.17826996585934196,0.11590696810927725,-0.17434475273166183,-0.17278069290155307
cost25,trend,2018_2020,752,0.10198992121121464,0.1269186856068549,0.12891538412369632,7.922290264980731,0.8682530091903218,0.1317469908096781,0.12584785878708682,-0.17434475273166183,-0.17278069290155307
cost25,trend,2021_2024,985,0.09251150449598788,0.10811701024716185,0.10199838479496938,12.394164397225877,0.7862119861839604,0.21378801381603962,0.10837670491361617,-0.14091451422108592,-0.08689443837432609
cost25,trend,2018,247,-0.04232758725792421,-0.023662433639042805,0.11155014901792348,3.3041522133383725,0.7660259589454337,0.2339740410545661,-0.0294397250038555,-0.09482138239423954,-0.06158009914484519
